line_num	word_num	left	top	conf	text
19	3	443	882	96.96981	to
19	4	481	878	96.17205	the
19	5	530	878	96.17205	first
19	6	590	878	96.795685	edition
19	7	683	878	96.402031	of
19	8	721	878	95.964005	The
19	9	780	878	96.542221	Book
19	10	854	878	96.334686	of
19	11	891	878	96.334686	American
20	0	290	909	-1.0	
20	1	290	911	94.752731	Negro
20	2	373	911	96.429863	Poetry
20	3	1017	909	94.718224	181
21	0	264	942	-1.0	
21	1	264	944	77.58725	“Go
21	2	321	944	93.296745	Down
21	3	400	944	89.682823	Death—a
21	4	521	943	96.180023	Funeral
21	5	620	943	94.894707	Sermon”
21	6	732	943	93.22728	from
21	7	796	943	11.875977	"God""s"
21	8	873	942	96.102341	Trombones
21	9	1017	942	96.556442	191
22	0	445	994	-1.0	
22	1	445	994	95.224953	Langston
22	2	567	994	95.395439	[James
22	3	662	994	90.939987	Mercer]
22	4	771	994	96.587357	Hughes
23	0	263	1026	-1.0	
23	1	263	1027	96.634476	“The
23	2	336	1027	95.534019	Negro
23	3	417	1026	96.843231	Speaks
23	4	509	1027	96.816246	of
23	5	544	1027	94.266731	Rivers”
23	6	1019	1026	53.240639	193
24	0	265	1059	-1.0	
24	1	265	1060	96.084633	“Refugee
24	2	383	1060	96.186478	in
24	3	417	1060	86.737106	America”
24	4	1020	1059	88.437073	194
25	0	265	1092	-1.0	
25	1	265	1093	93.128044	“I,
25	2	307	1093	86.487198	Too”
25	3	1020	1092	91.546219	194
26	0	265	1125	-1.0	
26	1	265	1125	0.0	“Troubied
26	2	396	1125	87.30584	Woman”
26	3	1020	1125	95.738213	195
27	0	265	1153	-1.0	
27	1	265	1153	81.35778	“Silhouette”
27	2	1020	1158	95.233215	195
28	0	266	1191	-1.0	
28	1	266	1191	96.248245	“Dream
28	2	372	1191	95.952423	Variations”
28	3	1021	1191	94.994102	196
29	0	266	1224	-1.0	
29	1	266	1224	96.203087	“One-way
29	2	392	1224	89.090065	Ticket”
29	3	1021	1224	75.902206	196
30	0	267	1256	-1.0	
30	1	267	1256	83.071419	“Brass
30	2	356	1256	92.444046	Spitoons”
30	3	1021	1257	94.297203	197
31	0	267	1285	-1.0	
31	1	267	1285	68.811974	“Jazzonia”
31	2	1022	1290	96.441902	198
32	0	267	1318	-1.0	
32	1	267	1318	90.160583	“Montmartre”
32	2	1022	1323	95.202644	198
33	0	268	1352	-1.0	
33	1	268	1355	96.349724	“Good
33	2	355	1354	57.355961	Morning”
33	3	482	1353	96.404137	from
33	4	547	1353	96.607292	Montage
33	5	660	1354	96.28112	of
33	6	700	1361	96.28112	a
33	7	717	1353	96.354767	Dream
33	8	809	1352	96.931129	Deferred
33	9	1022	1356	92.089226	199
34	0	268	1387	-1.0	
34	1	268	1387	96.112061	“Same
34	2	355	1389	96.348511	in
34	3	387	1388	95.159386	Blues”
34	4	475	1388	96.199875	from
34	5	541	1387	96.674614	Montage
34	6	654	1388	96.944908	of
34	7	686	1395	96.007805	a
34	8	709	1387	96.731598	Dream
34	9	800	1387	96.070763	Deferred
34	10	1023	1388	84.99482	199
35	0	268	1420	-1.0	
35	1	268	1420	92.307022	“Letter”
35	2	381	1421	80.784805	from
35	3	451	1422	94.621971	Montage
35	4	565	1422	96.810677	of
35	5	601	1428	95.56501	a
35	6	627	1421	95.949745	Dream
35	7	720	1421	96.436028	Deferred
35	8	1020	1422	95.338997	200
36	0	269	1453	-1.0	
36	1	269	1453	41.631966	“Ishnd”
36	2	380	1453	95.901276	from
36	3	448	1455	95.901276	Montage
36	4	563	1455	96.913742	of
36	5	596	1463	95.359253	a
36	6	622	1455	96.017883	Dream
36	7	714	1455	96.017883	Deferred
36	8	1020	1455	83.599586	201
37	0	269	1486	-1.0	
37	1	269	1486	89.813492	“Undertow”
37	2	1022	1488	80.814537	21
38	0	98	1587	-1.0	
38	1	98	1592	37.741238	Vi
38	2	150	1592	37.741238	The
38	3	204	1592	96.882858	Thirties
38	4	305	1592	96.573967	and
38	5	359	1591	96.831696	Forties
38	6	1019	1587	95.774345	203
39	0	269	1654	-1.0	
39	1	269	1654	96.543427	References
39	2	1019	1658	94.101868	208
