line_num	word_num	left	top	conf	text
0	0	0	0	-1.0	
0	0	107	63	-1.0	
0	0	107	63	-1.0	
1	0	603	63	-1.0	
1	1	603	64	84.942314	Contents
1	2	710	63	32.7686	/
1	3	730	64	85.695091	xi
2	0	147	112	-1.0	
2	1	147	112	77.661186	1.
2	2	164	112	95.704376	OF
2	3	190	112	96.695801	Our
2	4	229	112	93.306107	Spiritual
2	5	304	112	92.955818	Strivings
2	6	418	113	86.409485	895
3	0	147	134	-1.0	
3	1	147	134	51.760654	HL.
3	2	178	134	94.105804	OF
3	3	206	134	95.152687	Mr.
3	4	239	134	90.601173	Booker
3	5	300	134	78.102585	T.
3	6	322	134	96.579727	Washington
3	7	424	134	96.95089	and
3	8	460	134	78.21965	Others
3	9	558	136	94.822701	901
4	0	315	193	-1.0	
4	1	315	194	94.66391	REALISM
4	2	392	194	95.131195	AND
4	3	432	194	89.029358	NATURALISM
4	4	713	193	67.907349	911
5	0	108	230	-1.0	
5	1	108	230	94.762733	WILLIAM
5	2	201	230	96.68737	DEAN
5	3	261	230	96.316292	HOWELLS
5	4	713	232	94.349205	913
6	0	127	252	-1.0	
6	1	127	252	96.449326	From
6	2	175	252	81.285042	Henry
6	3	229	252	69.697922	James,
6	4	288	252	64.197952	Jr.
6	5	350	254	71.004143	913
7	0	127	274	-1.0	
7	1	127	274	93.267921	From
7	2	176	274	92.26992	Novel-Writing
7	3	296	274	96.687218	and
7	4	332	274	96.538139	Novel
7	5	385	274	96.635826	Reading:
7	6	460	275	96.119102	An
7	7	490	274	93.362686	Impersonal
8	0	166	296	-1.0	
8	1	166	296	64.946091	Explanation
8	2	281	285	53.385323	—
8	3	306	297	95.201103	915
9	0	109	340	-1.0	
9	1	109	340	96.426086	HENRY
9	2	178	340	96.266838	JAMES:
9	3	251	340	96.266838	From
9	4	298	340	96.258545	The
9	5	334	341	96.258545	Art
9	6	365	340	96.528061	of
9	7	387	340	96.247421	Fiction
9	8	713	342	95.591385	918
10	0	109	384	-1.0	
10	1	109	384	88.472321	FRANK
10	2	180	384	68.224113	NORRIS
10	3	713	385	96.894211	920
11	0	127	406	-1.0	
11	1	127	406	83.431625	Zola
11	2	167	412	83.431625	as
11	3	189	412	90.959236	a
11	4	204	406	96.579926	Romantic
11	5	288	406	96.579926	Writer
11	6	384	407	95.225723	921
12	0	127	428	-1.0	
12	1	127	429	93.569702	A
12	2	146	428	93.569702	Plea
12	3	186	428	96.504234	for
12	4	214	428	96.533447	Romantic
12	5	299	428	95.751595	Fiction
12	6	398	429	94.979202	923
13	0	108	472	-1.0	
13	1	108	472	95.261848	THEODORE
13	2	225	472	96.452194	DREISER:
13	3	318	472	87.531021	True
13	4	360	473	96.526543	Art
13	5	392	472	96.927048	Speaks
13	6	454	472	96.821358	Plainly
13	7	713	473	96.22464	926
14	0	107	516	-1.0	
14	1	107	516	96.124931	JACK
14	2	161	516	95.901855	LONDON:
14	3	257	516	95.261665	From
14	4	304	516	88.018921	What
14	5	355	516	96.866554	Life
14	6	394	516	96.706268	Means
14	7	453	520	94.628601	to
14	8	475	516	95.743416	Me
14	9	713	517	96.735474	928
15	0	109	598	-1.0	
15	1	109	598	75.089386	FRANK
15	2	180	598	96.04319	NORRIS
15	3	258	599	73.386543	(1870-1902)
15	4	713	599	93.956711	931
16	0	128	620	-1.0	
16	1	128	620	68.684837	Fantaisie
16	2	207	620	72.514038	Printaniére
16	3	340	621	92.884956	932
17	0	108	664	-1.0	
17	1	108	664	96.781731	THEODORE
17	2	225	664	94.359947	DREISER
17	3	314	665	61.546371	(1871-1945)
17	4	713	666	95.664642	938
18	0	128	686	-1.0	
18	1	128	686	96.537613	Sister
18	2	180	686	90.507881	Carrie
18	3	273	688	95.237053	940
19	0	146	708	-1.0	
19	1	146	708	0.0	Chapterf
19	2	268	710	44.356075	940
20	0	146	730	-1.0	
20	1	146	730	70.964622	Chapter
20	2	229	730	50.165833	I
20	3	282	731	60.14986	947
21	0	109	774	-1.0	
21	1	109	774	96.635941	STEPHEN
21	2	204	774	96.635941	CRANE
21	3	278	775	48.401867	(1871-1900)
21	4	713	775	88.594963	954
22	0	128	796	-1.0	
22	1	128	796	95.801178	Maggie:
22	2	196	797	94.373085	A
22	3	214	796	94.373085	Girl
22	4	251	796	96.049072	of
22	5	273	796	96.049072	the
22	6	304	796	96.563042	Streets
22	7	404	797	94.15213	957
23	0	126	818	-1.0	
23	1	126	818	94.696121	The
23	2	164	818	96.100639	Open
23	3	216	818	78.866074	Boat
23	4	298	820	52.904812	1000
24	0	126	840	-1.0	
24	1	126	840	88.563095	The
24	2	165	840	96.990356	Black
24	3	216	840	96.548294	Riders
24	4	313	841	95.859978	1016
25	0	166	858	-1.0	
25	1	166	858	54.926468	AY
25	2	235	863	95.584366	1016
26	0	142	880	-1.0	
26	1	142	880	95.790054	XXIV
26	2	234	885	95.896706	1017
27	0	127	906	-1.0	
27	1	127	906	96.58223	From
27	2	174	906	94.117462	War
27	3	214	906	58.848961	Is
27	4	234	906	95.191277	Kind
27	5	317	907	89.834564	1017
28	0	107	952	-1.0	
28	1	107	952	96.055351	JAMES
28	2	175	952	95.40522	WELDON
28	3	267	952	96.910088	JOHNSON
28	4	368	953	78.949196	(1871-1938)
28	5	705	953	93.439781	1019
29	0	128	974	-1.0	
29	1	128	974	88.270805	Lift
29	2	163	974	88.270805	Every
29	3	213	974	95.872986	Voice
29	4	262	974	95.897598	and
29	5	298	974	81.936783	Sing
29	6	379	975	69.317604	1020
30	0	127	996	-1.0	
30	1	127	996	96.329872	Autobiography
30	2	252	996	96.424339	of
30	3	273	1002	92.220528	an
30	4	299	996	91.972702	Ex-Coloured
30	5	408	996	50.832935	Man
30	6	490	997	50.832935	1021
31	0	146	1018	-1.0	
31	1	146	1018	85.993729	ChapterX
31	2	275	1019	59.026737	1021
32	0	109	1062	-1.0	
32	1	109	1062	95.430344	PAUL
32	2	163	1062	95.430344	LAURENCE
32	3	274	1062	96.333534	DUNBAR
32	4	362	1063	84.088425	(1872-1906)
32	5	705	1063	96.37722	1038
33	0	127	1084	-1.0	
33	1	127	1084	93.302002	When
33	2	183	1084	91.971146	Malindy
33	3	255	1084	79.536079	Sings
33	4	344	1086	54.296982	1039
34	0	127	1106	-1.0	
34	1	127	1107	47.136185	An
34	2	154	1106	47.136185	Ante-Bellum
34	3	264	1106	95.708672	Sermon
34	4	373	1107	95.992035	1041
35	0	127	1128	-1.0	
35	1	127	1128	78.656006	We
35	2	158	1128	96.65258	Wear
35	3	206	1128	96.377342	the
35	4	238	1128	96.20401	Mask
35	5	327	1129	95.459229	1043
36	0	128	1142	-1.0	
36	1	128	1142	95.181	Sympathy
36	2	253	1152	91.186852	1043
37	0	128	1172	-1.0	
37	1	128	1172	55.530952	Harriet
37	2	193	1172	96.743408	Beecher
37	3	264	1172	96.587532	Stowe
37	4	359	1174	96.301163	1044
38	0	128	1194	-1.0	
38	1	128	1194	94.942787	Frederick
38	2	211	1194	84.467743	Douglass
38	3	330	1196	94.750359	1044
