line_num	word_num	left	top	conf	text
0	0	0	0	-1.0	
0	0	107	63	-1.0	
0	0	107	63	-1.0	
1	0	603	63	-1.0	
1	1	603	64	90.320076	Contents
1	2	710	63	58.636902	/
1	3	730	64	95.829132	xi
2	0	128	112	-1.0	
2	1	128	112	93.229912	HUNTER
2	2	215	112	88.647644	S.
2	3	236	112	96.841599	THOMPSON:
2	4	359	112	96.596939	From
2	5	407	112	94.59951	Fear
2	6	447	101	94.59951	and
2	7	482	112	93.632675	Loathing
2	8	560	114	93.632675	in
2	9	581	112	93.373856	Las
2	10	614	112	61.257912	Vegas
2	11	702	113	46.925377	2492
3	0	127	156	-1.0	
3	1	127	156	96.742889	CHARLES
3	2	223	156	96.871529	OLSON:
3	3	302	156	93.305618	From
3	4	350	156	89.249573	Projective
3	5	435	156	66.165802	Verse
3	6	522	157	31.143967	2493
4	0	128	200	-1.0	
4	1	128	200	96.910324	FRANK
4	2	197	200	70.363419	O'HARA:
4	3	280	200	93.305168	From
4	4	328	200	88.062218	Personism:
4	5	427	201	96.648811	A
4	6	439	200	62.308846	Manifesto.
4	7	564	201	37.103691	2495
5	0	128	244	-1.0	
5	1	128	244	96.866562	ELIZABETH
5	2	241	244	93.944221	BISHOP:
5	3	324	244	72.672501	From
5	4	372	244	93.981468	Letter
5	5	426	248	93.981468	to
5	6	448	244	96.550232	Robert
5	7	509	244	94.958527	Lowell,
6	0	186	266	-1.0	
6	1	186	266	86.378082	March
6	2	244	267	59.513454	21,1972
6	3	360	267	59.513454	2497
7	0	127	312	-1.0	
7	1	127	312	35.623253	A.R.
7	2	173	312	35.623253	AMMONS:
7	3	274	312	65.094589	From:
7	4	320	313	74.593063	A
7	5	338	312	90.072594	Poem
7	6	389	312	83.274002	Isa
7	7	422	312	64.720123	Walk
7	8	506	313	48.848309	2499
8	0	127	356	-1.0	
8	1	127	356	93.087082	AUDRE
8	2	200	356	91.6064	LORDE:
8	3	277	356	93.872597	From
8	4	325	356	93.872597	Poetry
8	5	382	356	95.30999	Is
8	6	402	356	86.06076	Not
8	7	437	362	78.963158	a
8	8	452	356	68.252029	Luxury
8	9	552	357	53.614815	2501
9	0	109	400	-1.0	
9	1	109	400	93.229019	DENISE
9	2	188	400	92.631561	LEVERTOV
9	3	294	401	94.694534	(1923-1997)
9	4	703	401	96.454994	2502
10	0	126	422	-1.0	
10	1	126	422	91.606216	Tothe
10	2	184	422	88.64286	Snake
10	3	276	423	45.444817	2503
11	0	126	444	-1.0	
11	1	126	444	91.405708	The
11	2	163	444	32.048737	Jacob's
11	3	227	444	57.024937	Ladder
11	4	326	445	7.186768	2504
12	0	128	466	-1.0	
12	1	128	466	91.599846	InMind
12	2	238	467	46.907059	2504
13	0	128	488	-1.0	
13	1	128	488	96.000839	September
13	2	224	489	96.627777	1961
13	3	306	489	92.856461	2505
14	0	127	510	-1.0	
14	1	127	510	96.172882	What
14	2	177	510	96.904686	Were
14	3	224	510	96.702164	They
14	4	271	510	82.110924	Like?
14	5	357	511	49.587025	2506
15	0	127	532	-1.0	
15	1	127	532	87.082481	Caedmon
15	2	250	533	38.318439	2507
16	0	107	578	-1.0	
16	1	107	578	96.373466	JAMES
16	2	176	578	96.346497	BALDWIN
16	3	273	579	86.423531	(1924-1987)
16	4	703	579	96.296867	2508
17	0	128	600	-1.0	
17	1	128	600	89.067032	Going
17	2	183	604	89.067032	to
17	3	204	600	90.392693	Meet
17	4	252	600	95.427582	the
17	5	284	600	44.196243	Man
17	6	364	601	44.196243	2509
18	0	109	644	-1.0	
18	1	109	644	96.852318	FLANNERY
18	2	215	644	68.996803	O'CONNOR
18	3	328	645	81.567642	(1925-1964)
18	4	703	645	95.058739	2521
19	0	126	666	-1.0	
19	1	126	666	73.757919	The
19	2	165	666	96.273766	Life
19	3	201	666	94.247879	You
19	4	236	666	94.247879	Save
19	5	280	666	96.837753	May
19	6	320	666	96.769669	Be
19	7	346	666	41.895905	Your
19	8	387	666	41.895905	Own
19	9	469	667	48.377258	2522
20	0	128	688	-1.0	
20	1	128	688	88.094055	Good
20	2	177	688	95.50296	Country
20	3	251	688	74.520172	People
20	4	347	689	59.355297	2529
21	0	108	732	-1.0	
21	1	108	733	85.799789	A.
21	2	132	732	47.151989	BR.
21	3	153	732	82.290802	AMMONS
21	4	250	733	92.324493	(1926-2001)
21	5	703	733	90.991249	2543
22	0	128	754	-1.0	
22	1	128	754	15.213715	SolSaidlAmEza
22	2	330	755	48.100277	2544
23	0	127	776	-1.0	
23	1	127	776	89.346413	Corsons
23	2	200	776	64.790222	Inlet
23	3	281	777	42.987991	2545
24	0	128	798	-1.0	
24	1	128	798	96.907455	Easter
24	2	186	798	74.933006	Morning
24	3	298	799	48.309319	2548
25	0	128	820	-1.0	
25	1	128	820	93.066559	Singling
25	2	200	822	93.066559	&
25	3	220	820	96.889778	Doubling
25	4	300	820	70.012459	Together
25	5	415	821	21.809883	2550
26	0	127	842	-1.0	
26	1	127	842	91.839523	From
26	2	174	842	68.151779	Garbage
26	3	286	843	55.900478	2551
27	0	107	888	-1.0	
27	1	107	888	96.498222	JAMES
27	2	176	888	96.572647	MERRILL
27	3	268	889	92.072922	(1926-1995)
27	4	703	889	94.151245	2555
28	0	127	910	-1.0	
28	1	127	911	94.745911	An
28	2	156	910	92.874908	Urban
28	3	213	910	88.52951	Convalescence
28	4	378	911	70.187759	2556
29	0	126	932	-1.0	
29	1	126	932	86.506416	The
29	2	165	932	93.529869	Broken
29	3	229	932	93.529869	Home
29	4	322	933	49.900555	2558
30	0	128	954	-1.0	
30	1	128	954	93.073074	Dead
30	2	176	954	71.665131	Center
30	3	275	955	45.592239	2561
31	0	128	976	-1.0	
31	1	128	976	96.511124	Family
31	2	187	976	91.549332	Week
31	3	236	980	96.805962	at
31	4	257	976	92.146927	Oracle
31	5	318	976	72.886559	Ranch
31	6	413	977	36.172096	2561
32	0	109	1020	-1.0	
32	1	109	1020	93.275536	ROBERT
32	2	192	1020	92.317505	CREELEY
32	3	285	1021	92.571396	(1926-2005)
32	4	703	1021	94.486862	2567
33	0	128	1042	-1.0	
33	1	128	1042	84.960892	Kore
33	2	210	1043	50.227982	2569
34	0	128	1064	-1.0	
34	1	128	1064	0.976013	TKnowa
34	2	207	1064	75.486916	Man
34	3	287	1065	63.288391	2570
35	0	128	1086	-1.0	
35	1	128	1086	38.972477	For
35	2	161	1086	38.972477	Love
35	3	242	1087	51.818932	2570
36	0	126	1108	-1.0	
36	1	126	1108	80.103302	‘The
36	2	166	1108	72.22702	Messengers
36	3	303	1109	38.748207	2572
37	0	126	1130	-1.0	
37	1	126	1130	81.975105	The
37	2	165	1130	73.548553	Birds
37	3	250	1131	41.653896	2572
38	0	128	1152	-1.0	
38	1	128	1152	68.451752	Fathers
38	2	231	1153	68.451752	2573
39	0	108	1196	-1.0	
39	1	108	1196	93.261162	ALLEN
39	2	178	1196	93.21991	GINSBERG
39	3	284	1197	94.748291	(1926-1997)
39	4	703	1197	88.476685	2574
40	0	128	1218	-1.0	
40	1	128	1218	92.62603	Howl
40	2	214	1219	38.151665	2576
