line_num	word_num	left	top	conf	text
11	2	205	310	70.591988	Brooklyn
11	3	284	310	80.595352	Ferry
11	4	368	311	27.35363	2263
12	0	124	328	-1.0	
12	1	124	328	90.522995	Sea-Drift
12	2	246	333	96.300888	2267
13	0	146	354	-1.0	
13	1	146	354	94.312325	Out
13	2	184	354	96.334908	of
13	3	205	354	96.871468	the
13	4	236	354	96.393806	Cradle
13	5	297	354	90.20858	Endlessly
13	6	379	354	91.629257	Rocking
13	7	488	355	62.253799	2267
14	0	146	376	-1.0	
14	1	146	377	77.891739	As
14	2	172	376	64.560226	1
14	3	184	376	66.326675	Ebb'd
14	4	236	376	96.11734	with
14	5	277	376	96.690399	the
14	6	308	376	96.930984	Ocean
14	7	366	376	96.774857	of
14	8	388	376	96.870567	Life
14	9	463	377	96.351349	2272
15	0	128	398	-1.0	
15	1	128	398	89.968643	Bythe
15	2	186	398	72.192871	Roadside
15	3	302	399	35.723785	2274
16	0	146	420	-1.0	
16	1	146	420	95.728752	When
16	2	202	420	57.057152	I
16	3	214	420	96.125084	Heard
16	4	269	420	93.292969	the
16	5	301	420	60.007851	Learn’d
16	6	366	421	95.109665	Astronomer
16	7	506	421	95.87484	2274
17	0	146	442	-1.0	
17	1	146	442	93.279991	The
17	2	184	442	91.940384	Dalliance
17	3	266	442	96.769547	of
17	4	288	442	96.873253	the
17	5	320	442	96.898277	Eagles
17	6	415	443	96.322334	2274
18	0	128	464	-1.0	
18	1	128	464	87.591537	Drum-Taps
18	2	263	465	59.289352	2275
19	0	147	486	-1.0	
19	1	147	486	96.584656	Beat!
19	2	195	486	96.533264	Beat!
19	3	242	486	96.861923	Drums!
19	4	346	487	96.415459	2275
20	0	146	508	-1.0	
20	1	146	508	95.337448	Cavalry
20	2	213	508	41.556049	Crossing
20	3	290	514	41.556049	a
20	4	305	508	65.520477	Ford
20	5	384	509	13.516533	2276
21	0	146	530	-1.0	
21	1	146	530	96.339371	Vigil
21	2	188	530	95.714478	Strange
21	3	257	530	62.301262	I
21	4	269	530	95.348488	Kept
21	5	311	536	95.348488	on
21	6	338	530	96.496063	the
21	7	370	530	95.384285	Field
21	8	416	530	96.730751	One
21	9	456	530	72.935753	Night
21	10	545	531	32.396172	2276
22	0	146	552	-1.0	
22	1	146	553	76.185333	A
22	2	165	552	76.185333	March
22	3	224	554	96.443703	in
22	4	245	552	96.443703	the
22	5	277	552	93.279114	Ranks
22	6	332	552	62.113636	Hard-Prest,
22	7	432	552	96.256363	and
22	8	467	552	96.256363	the
22	9	499	552	96.587936	Road
22	10	547	552	92.046913	Unknown
22	11	668	553	96.116554	2277
23	0	146	574	-1.0	
23	1	146	575	39.481865	A
23	2	164	574	39.481865	Sight
23	3	212	576	96.10466	in
23	4	233	574	92.626297	Camp
23	5	287	576	92.626297	in
23	6	309	574	96.045914	the
23	7	341	574	94.697983	Daybreak
23	8	422	574	53.923737	Gray
23	9	466	574	53.923737	and
23	10	503	574	50.887466	Dim
23	11	580	575	50.887466	2278
24	0	146	596	-1.0	
24	1	146	597	90.327827	As
24	2	171	596	92.119659	Toilsome
24	3	251	596	89.104362	|
24	4	262	596	89.052551	Wander'd
24	5	344	596	58.219337	Virginia's
24	6	424	596	71.082199	Woods
24	7	522	597	96.726967	2278
25	0	146	618	-1.0	
25	1	146	618	93.28717	The
25	2	183	618	92.149109	Wound-Dresser
25	3	354	619	96.174515	2279
26	0	147	636	-1.0	
26	1	147	636	96.386421	Reconciliation
26	2	308	641	95.532021	2281
27	0	146	662	-1.0	
27	1	146	663	30.598495	As
27	2	172	662	30.598495	I
27	3	184	662	74.27533	Lay
27	4	218	662	93.873917	with
27	5	260	662	96.952194	My
27	6	292	662	96.663254	Head
27	7	340	664	96.555634	in
27	8	360	662	96.555634	Your
27	9	402	662	93.303078	Lap
27	10	438	662	81.14016	Camerado
27	11	565	663	6.876602	2281
28	0	147	684	-1.0	
28	1	147	684	96.517464	Spirit
28	2	197	684	96.454163	Whose
28	3	258	684	96.91597	Work
28	4	307	684	92.346214	Is
28	5	327	684	95.946274	Done
28	6	414	685	96.626381	2282
29	0	128	706	-1.0	
29	1	128	706	96.166176	Memories
29	2	215	706	96.662148	of
29	3	237	706	96.938103	President
29	4	319	706	76.708054	Lincoln
29	5	425	707	96.121063	2282
30	0	146	728	-1.0	
30	1	146	728	96.441711	When
30	2	202	728	96.7789	Lilacs
30	3	255	728	96.849457	Last
30	4	295	730	96.458984	in
30	5	316	728	93.280396	the
30	6	348	728	91.273102	Dooryard
30	7	429	728	61.572884	Bloom'd
30	8	539	729	96.366364	2282
31	0	127	750	-1.0	
31	1	127	750	96.521904	Whispers
31	2	209	750	96.827438	of
31	3	231	750	96.371292	Heavenly
31	4	312	750	96.068916	Death
31	5	404	751	96.243271	2288
32	0	146	772	-1.0	
32	1	146	772	41.525997	ANoiscless
32	2	247	772	91.27243	Patient
32	3	309	772	78.815292	Spider
32	4	405	773	65.664986	2288
33	0	128	794	-1.0	
33	1	128	794	95.871788	Letter
33	2	183	798	95.946365	to
33	3	204	794	96.768524	Ralph
33	4	257	794	96.481041	Waldo
33	5	315	794	95.229042	Emerson
33	6	430	795	96.411369	2289
34	0	128	816	-1.0	
34	1	128	816	96.125755	Live
34	2	168	816	96.77594	Oak,
34	3	211	816	96.250671	with
34	4	254	816	96.250671	Moss
34	5	338	817	96.554741	2296
35	0	127	838	-1.0	
35	1	127	838	96.715157	From
35	2	175	838	88.535378	Democratic
35	3	275	838	90.507614	Vistas
35	4	366	839	96.538704	2300
36	0	109	910	-1.0	
36	1	109	910	95.342041	HERMAN
36	2	202	910	93.958076	MELVILLE
36	3	303	911	86.235428	(1819-1891)
36	4	702	911	95.050285	2304
37	0	128	932	-1.0	
37	1	128	932	65.97625	Hawthorme
37	2	224	932	95.801384	and
37	3	261	932	93.029297	His
37	4	294	932	75.048393	Mosses
37	5	396	933	96.518349	2308
38	0	128	954	-1.0	
38	1	128	954	91.583618	Moby-Dick
38	2	262	955	72.971863	2320
39	0	146	976	-1.0	
39	1	146	976	93.761681	Chapter
39	2	221	978	77.31694	1,
39	3	240	976	82.867554	Loomings
39	4	362	977	41.24894	2321
40	0	146	998	-1.0	
40	1	146	998	94.420403	Chapter
40	2	220	1000	64.188354	3.
40	3	238	998	64.188354	The
40	4	276	998	81.832001	Spouter-Inn
40	5	418	999	64.539467	2325
41	0	146	1020	-1.0	
41	1	146	1020	94.604744	Chapter
41	2	219	1021	0.0	28.
41	3	248	1020	0.0	Ahab
41	4	334	1021	49.426762	2335
42	0	146	1042	-1.0	
42	1	146	1042	95.970528	Chapter
42	2	220	1044	96.302055	36.
42	3	249	1042	93.299118	The
42	4	287	1042	91.376923	Quarter-Deck
42	5	442	1043	96.379311	2337
43	0	146	1064	-1.0	
43	1	146	1064	93.614952	Chapter
43	2	218	1066	90.913658	41.
43	3	250	1064	85.824341	Moby
43	4	302	1064	96.996437	Dick
43	5	383	1065	95.948517	2342
44	0	146	1086	-1.0	
44	1	146	1086	95.188683	Chapter
44	2	218	1087	95.188683	42.
44	3	249	1086	93.299362	The
44	4	287	1086	92.566727	Whiteness
44	5	377	1086	96.928528	of
44	6	399	1086	96.314751	the
44	7	430	1086	95.36264	Whale
44	8	526	1087	95.336487	2349
45	0	146	1108	-1.0	
45	1	146	1108	96.619263	Chapter
45	2	221	1109	90.08725	135.
45	3	260	1108	93.005852	The
45	4	298	1108	89.261246	Chase—Third
45	5	418	1108	97.013191	Day
45	6	493	1109	73.400703	2355
46	0	147	1130	-1.0	
46	1	147	1130	75.503639	Epilogue
46	2	262	1131	52.633396	2363
47	0	128	1152	-1.0	
47	1	128	1152	96.357208	Bartleby,
47	2	204	1152	96.886757	the
47	3	236	1152	96.239906	Scrivener
47	4	356	1153	89.455704	2363
48	0	127	1174	-1.0	
48	1	127	1174	96.66066	The
48	2	165	1174	96.214249	Paradise
48	3	238	1174	96.613396	of
48	4	260	1174	93.666542	Bachelors
48	5	345	1174	93.666542	and
48	6	381	1174	93.290863	the
48	7	412	1174	93.02179	Tartarus
48	8	485	1174	96.979187	of
48	9	507	1174	96.739235	Maids
48	10	600	1175	95.52037	2389
49	0	128	1196	-1.0	
49	1	128	1196	92.709023	Benito
49	2	186	1196	81.109909	Cereno
49	3	290	1197	72.530273	2405
