line_num	word_num	left	top	conf	text
38	7	363	1016	96.856224	Crab
38	8	446	1017	96.447739	2635
39	0	121	1060	-1.0	
39	1	121	1060	96.261177	PHILIP
39	2	192	1060	93.133018	LEVINE
39	3	268	1060	86.208023	(b.
39	4	298	1061	96.559723	1928)
39	5	715	1061	96.435951	2636
40	0	139	1082	-1.0	
40	1	139	1082	95.289986	Animals
40	2	210	1083	96.461067	Are
40	3	244	1082	95.565575	Passing
40	4	310	1082	96.090088	from
40	5	353	1082	91.899948	Our
40	6	392	1082	77.575058	Lives
40	7	476	1083	58.550472	2637
41	0	140	1104	-1.0	
41	1	140	1104	95.33622	Detroit
41	2	203	1104	95.33622	Grease
41	3	265	1104	96.393768	Shop
41	4	313	1104	82.506699	Poem
41	5	401	1105	40.107956	2638
42	0	140	1126	-1.0	
42	1	140	1126	81.252319	Starlight
42	2	253	1127	57.290924	2639
43	0	140	1148	-1.0	
43	1	140	1148	88.360466	Fear
43	2	180	1148	88.360466	and
43	3	216	1148	95.935959	Fame
43	4	303	1149	96.752388	2639
44	0	138	1170	-1.0	
44	1	138	1170	92.333664	The
44	2	177	1170	93.938309	Simple
44	3	238	1170	86.620148	Truth
44	4	327	1171	11.253174	2640
