line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	45	126		-1.0
0	0	49	126		-1.0
1	0	222	126		-1.0
1	1	222	136	,	0.0
1	2	283	130	‘	81.265999
1	3	391	126	tent	63.43898
2	0	304	292		-1.0
2	1	304	294	vi	26.691368
2	2	375	292	H	86.059952
2	3	464	297	Suck	93.815979
2	4	577	292	662	53.074081
3	0	297	392		-1.0
3	1	297	396	Mr.	47.155403
3	2	351	403	}	26.15213
3	3	442	399	Rights	96.216171
3	4	528	388	of	93.208183
3	5	566	392	M	92.993301
3	6	652	393	om	48.091515
4	0	224	564		-1.0
4	1	224	560	PHILLIS	94.780624
4	2	361	564	WHEATLEY	95.140747
4	3	586	569	753-1784	62.21365
4	4	1017	570	7	37.475807
5	0	254	599		-1.0
5	1	254	607	On	94.874886
5	2	301	604	I	67.032944
5	3	377	607	B	62.02829
5	4	462	604	rf	44.484692
5	5	552	600	AS	63.077637
5	6	627	602	to	96.675743
5	7	668	605	Ameri	83.400482
5	8	795	599	t	0.0
6	0	261	629		-1.0
6	1	261	637	I	49.380611
6	2	296	641	th	96.394058
6	3	381	651	i	45.72924
6	4	414	643	——	0.0
6	5	486	639	‘	63.768295
6	6	547	650	r	0.0
6	7	579	640	-	0.0
6	8	609	640	oe	36.426949
6	9	684	631	N	91.279167
6	10	749	629	Engl	95.629562
6	11	819	629	|	35.152596
6	12	886	633	671	84.191269
7	0	302	666		-1.0
7	1	302	676	tl	69.070648
7	2	383	668	‘i	10.2453
7	3	443	673	ft	40.81749
7	4	507	684	}	73.432297
7	5	569	668	Mr.	79.624161
7	6	621	669	G	79.624161
7	7	680	676	gc	91.724968
7	8	721	666	VW	42.910957
7	9	772	668	tet	95.110367
7	10	866	672	i“	52.613449
7	11	960	667	O73	84.684853
8	0	262	702		-1.0
8	1	262	706	4	44.973816
8	2	326	712	a	25.916061
8	3	349	710	het	31.999496
8	4	391	712	oa	26.899551
8	5	416	708	§	0.0
8	6	462	702	W	90.858551
8	7	519	714	.	0.0
8	8	550	707	of	96.359383
8	9	584	709	Prov	96.635437
8	10	672	709	nce	92.211685
8	11	754	702	672	92.272331
9	0	261	723		-1.0
9	1	261	741	ToS	71.131516
9	2	319	723	M	90.111916
9	3	390	738	Y	84.98732
9	4	460	746	»	50.007893
9	5	482	739	Af	94.451912
9	6	547	745	n	90.59391
9	7	619	741	Paint	90.312378
9	8	690	744	n	88.697083
9	9	715	737	Sceing	88.812241
9	10	802	735	His	94.773758
9	11	911	745	Work	95.776649
9	12	1002	736	6	96.965706
10	0	299	772		-1.0
10	1	299	772	His	93.286003
10	2	348	780	Exce	87.569878
10	3	462	787	y	85.157829
10	4	480	775	Gencral	89.123947
10	5	588	773	Washington	56.671257
10	6	765	774	6797	62.229572
11	0	237	840		-1.0
11	1	237	841	OEL	90.643837
11	2	309	840	BARLOW	94.900337
11	3	462	846	(1754-1512	82.87822
11	4	1005	842	675	74.377129
12	0	263	875		-1.0
12	1	263	877	I	82.98764
12	2	314	876	Hasty	96.366768
12	3	390	875	I	69.10408
12	4	460	884	ng	90.376404
12	5	534	877	679	96.492256
13	0	381	909		-1.0
13	1	263	912	Advice	96.087555
13	2	344	905	to	91.896545
13	3	381	921	a	91.896545
13	4	400	905	Raven	96.799164
13	5	474	905	in	94.693214
13	6	523	923	Ru	96.872078
13	7	621	912	688	88.300613
14	0	335	982		-1.0
14	1	335	984	American	95.977959
14	2	522	982	Literature	96.308723
14	3	747	982	1820-1865	90.797447
14	4	1008	999	6:	34.112198
15	0	233	1082		-1.0
15	1	233	1082	WASHINGTON	96.838791
15	2	456	1083	IRVING	96.295547
15	3	604	1089	(1783-1559	72.515732
15	4	1009	1089	709	92.426765
16	0	269	1117		-1.0
16	1	269	1117	Phe	68.47847
16	2	318	1117	Author's	56.883842
16	3	432	1119	Account	96.473869
16	4	543	1120	of	96.540382
16	5	567	1117	Himself	75.116165
16	6	702	1122	712	75.711487
17	0	264	1150		-1.0
17	1	264	1151	Rin	80.172775
17	2	309	1150	\	92.318245
17	3	371	1151	Winkk	64.656288
17	4	496	1157	714	81.191315
18	0	268	1184		-1.0
18	1	268	1200	The	85.760742
18	2	348	1185	Legend	96.700096
18	3	408	1180	of	93.276093
18	4	444	1186	Slecpy	91.346184
18	5	529	1185	Hollow	90.884155
18	6	649	1191	728	86.84053
19	0	235	1253		-1.0
19	1	235	1253	JAMES	96.311127
19	2	339	1254	FENIMORE	95.886665
19	3	509	1255	COOPER	96.019798
19	4	658	1263	(178-285;	45.413124
19	5	1008	1264	753	76.415405
20	0	269	1287		-1.0
20	1	269	1287	The	95.537628
20	2	320	1287	Pioneers	31.109016
20	3	452	1292	755	73.587662
21	0	309	1321		-1.0
21	1	309	1321	I'he	81.012016
21	2	359	1323	Slaughter	96.4897
21	3	478	1317	of	96.474556
21	4	511	1317	the	92.080147
21	5	558	1323	Piecons	74.887329
21	6	688	1329	755	94.315475
22	0	264	1355		-1.0
22	1	264	1355	Notions	96.815445
22	2	365	1351	of	96.789337
22	3	401	1351	the	96.274925
22	4	449	1357	Americans	87.057335
22	5	601	1359	763	87.057335
23	0	310	1390		-1.0
23	1	310	1390	Phe	87.768463
23	2	362	1390	Literature	40.9767
23	3	523	1398	1	84.167686
23	4	539	1392	the	94.759094
23	5	591	1396	Arts	96.360153
23	6	643	1398	of	96.931709
23	7	675	1395	the	96.852264
23	8	754	1397	United	96.20163
23	9	818	1401	States	96.797928
23	10	931	1400	763	88.280716
24	0	243	1458		-1.0
24	1	243	1454	AUGUSTUS	95.772392
24	2	407	1460	BALDWIN	93.06485
24	3	563	1454	LONGSTREET	87.268799
24	4	789	1473	(:-	62.50248
24	5	864	1468	1870)	73.132133
24	6	1012	1472	97°	27.799248
25	0	272	1491		-1.0
25	1	272	1492	The	73.258797
25	2	323	1491	Horse	95.952309
25	3	404	1503	Swap	71.188316
25	4	495	1500	779	58.538399
26	0	273	1529		-1.0
26	1	273	1529	\	52.288494
26	2	293	1529	Sage	95.667885
26	3	372	1533	Conversation	60.66153
26	4	547	1531	756	60.66153
27	0	273	1560		-1.0
27	1	273	1560	The	89.787552
27	2	322	1561	Shooting	96.08709
27	3	436	1563	Match	96.066902
27	4	553	1569	794	89.110428
28	0	45	1621		-1.0
28	1	45	1621	z.	0.0
28	2	240	1627	WILLIAM	95.807693
28	3	408	1630	CULLEN	96.440872
28	4	519	1633	BRYANT	95.890854
28	5	664	1639	1794-1878)	58.97842
28	6	1014	1642	808	65.863983
29	0	76	1660		-1.0
29	1	76	1660	»	73.469391
29	2	103	1666	*	64.830704
29	3	274	1663	Thanatopsis	85.255737
29	4	454	1672	510	76.403702
30	0	275	1696		-1.0
30	1	275	1696	The	80.872147
30	2	326	1697	Yellow	95.924423
30	3	414	1699	Violet	92.930763
30	4	528	1709	S12	14.575333
