line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	66	106		-1.0
0	0	225	106		-1.0
1	0	225	106		-1.0
1	1	225	117	xxiv	67.627518
1	2	309	112	*»	33.810448
1	3	356	106	Contents	96.215019
0	0	260	173		-1.0
1	0	260	173		-1.0
1	1	260	178	287	89.523575
1	2	315	177	A	89.523575
1	3	342	174	Clock	93.305656
1	4	418	173	stoppede=	42.269768
1	5	558	169	©	40.830063
1	6	579	175	3452	59.919342
0	0	261	205		-1.0
1	0	261	205		-1.0
1	1	261	218	303	82.824127
1	2	315	210	The	90.275002
1	3	371	209	Soul	96.641022
1	4	430	207	selects	96.40696
1	5	513	207	her	93.57711
1	6	560	213	own	93.163788
1	7	618	205	Society—	78.069611
1	8	768	206	2453	27.357605
0	0	262	236		-1.0
1	0	262	236		-1.0
1	1	262	252	305	96.177383
1	2	315	244	The	96.474014
1	3	370	243	difference	96.567184
1	4	495	242	between	79.093094
1	5	603	236	Despair	65.634102
1	6	732	243	2453	79.352036
0	0	261	273		-1.0
1	0	261	273		-1.0
1	1	261	287	314	77.395851
1	2	316	278	Nature—sometimes	77.395851
1	3	560	282	scars	72.561493
1	4	627	282	a	60.997955
1	5	643	273	Sapling—	60.997955
1	6	796	276	2454	17.93029
2	0	261	309		-1.0
2	1	261	320	315	71.780464
2	2	316	312	He	82.034271
2	3	359	312	fumbles	85.466537
2	4	460	315	at	92.329399
2	5	492	318	your	92.329399
2	6	552	309	Soul	79.028816
2	7	642	314	2454	54.267773
0	0	261	342		-1.0
1	0	261	342		-1.0
1	1	261	354	322	81.041756
1	2	315	347	There	62.644516
1	3	395	354	came	95.403183
1	4	464	354	a	95.403183
1	5	486	345	Day	96.576866
1	6	540	349	at	96.576866
1	7	571	343	Summer's	47.246773
1	8	696	342	full	84.579521
1	9	777	347	2454	55.370708
2	0	263	378		-1.0
2	1	263	384	325	78.108353
2	2	317	383	A	88.214836
2	3	346	381	Bird	88.214836
2	4	403	389	came	93.447334
2	5	471	381	down	95.714661
2	6	546	379	the	92.719254
2	7	592	378	Walk—	59.403057
2	8	709	374	=	27.118156
2	9	736	383	2455	52.538177
0	0	263	412		-1.0
1	0	263	412		-1.0
1	1	263	423	341	94.880341
1	2	318	415	After	94.880341
1	3	387	418	great	96.903351
1	4	452	415	pain,	95.897362
1	5	519	421	a	95.737984
1	6	542	412	formal	93.280121
1	7	627	412	feeling	92.301193
1	8	714	420	comes—	87.692627
1	9	857	412	2456	44.725399
2	0	264	449		-1.0
2	1	264	453	348	93.34993
2	2	320	451	I	58.591339
2	3	336	450	dreaded	94.899132
2	4	437	449	that	96.866898
2	5	494	450	first	95.343491
2	6	548	449	Robin,	91.360092
2	7	636	457	so	63.973419
2	8	695	450	2456	53.026501
0	0	261	483		-1.0
1	0	261	483		-1.0
1	1	261	491	435	69.94957
1	2	318	483	Moch	61.614986
1	3	396	483	Madness	89.552765
1	4	505	492	is	89.552765
1	5	530	483	divimest	86.427223
1	6	633	483	Sense—	83.277863
1	7	764	486	2457	80.909729
0	0	260	517		-1.0
1	0	260	517		-1.0
1	1	260	527	441	50.134193
1	2	316	519	This	84.306351
1	3	378	526	is	96.241592
1	4	404	526	my	96.393074
1	5	447	518	letter	94.199867
1	6	519	522	to	86.748032
1	7	552	517	the	86.748032
1	8	597	517	World	69.293549
1	9	718	523	2457	46.173325
0	0	260	551		-1.0
1	0	260	551		-1.0
1	1	260	552	448	74.92878
1	2	316	552	This	89.612724
1	3	378	559	wasa	86.604637
1	4	450	552	Poet—It	84.132286
1	5	563	560	is	84.132286
1	6	588	551	That	69.750267
1	7	693	556	2457	47.275513
0	0	263	586		-1.0
1	0	263	586		-1.0
1	1	263	596	449	92.20549
1	2	320	587	I	59.831345
1	3	337	587	died	89.91243
1	4	397	586	for	93.245926
1	5	438	586	Beauty-—but	31.168915
