line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	0	0		-1.0
0	0	0	0		-1.0
1	0	0	0		-1.0
1	1	0	0	ee	25.368271
2	0	119	101		-1.0
2	1	119	105	xxii	53.524605
2	2	198	108	*	53.524605
2	3	247	101	Contents	95.537178
3	0	180	168		-1.0
3	1	180	171	Edgar	93.073441
3	2	257	170	Poe's	84.991341
3	3	323	168	Significance	66.060852
3	4	506	173	2132	58.75116
4	0	179	202		-1.0
4	1	179	204	My	96.971565
4	2	224	204	Tribute	94.605362
4	3	322	207	to	96.044998
4	4	354	203	Four	96.404404
4	5	419	202	Poets	54.949169
4	6	527	206	2134	49.925274
5	0	178	231		-1.0
5	1	178	242	A	95.160751
5	2	206	231	Visit,	95.160751
5	3	276	242	at	96.540764
5	4	308	238	the	96.540764
5	5	355	237	Last,	95.639679
5	6	421	242	to	77.833656
5	7	454	237	R.	77.833656
5	8	490	237	W.	68.537926
5	9	539	236	Emerson	53.202644
5	10	684	239	2135	53.202644
6	0	177	272		-1.0
6	1	177	273	Other	78.490585
6	2	254	272	Concord	77.23481
6	3	365	272	Notations	72.416077
6	4	526	275	2137	72.416077
7	0	178	303		-1.0
7	1	178	309	Boston	93.289307
7	2	266	307	Common—More	90.505379
7	3	479	306	of	96.520638
7	4	512	306	Emerson	62.236023
7	5	657	303	2138	53.322502
8	0	148	338		-1.0
8	1	148	342	Letters	82.988777
8	2	276	338	2138	82.988777
9	0	177	374		-1.0
9	1	177	377	To	96.811775
9	2	218	377	Thomas	96.71534
9	3	324	376	Jefferson	75.075638
9	4	433	375	Whitman	96.68795
9	5	561	375	(February	95.946419
9	6	689	382	13.	82.454514
9	7	735	374	1863)	90.732407
10	0	267	409		-1.0
10	1	267	410	[The	81.01062
10	2	330	411	Gorgeousness	92.685074
10	3	496	409	of	96.989861
10	4	530	409	the	96.780403
10	5	575	409	Capitol	93.245811
10	6	674	417	vs.	92.613541
10	7	715	409	the	96.778244
11	0	264	441		-1.0
11	1	264	445	Suffering	35.514389
11	2	378	446	in	96.855957
11	3	410	445	the	96.855957
11	4	456	444	Hospitals)	68.201271
11	5	615	441	2138	72.443459
12	0	177	479		-1.0
12	1	177	480	To	93.295357
12	2	221	480	Nathanict	27.336075
12	3	345	480	Bloom	96.158272
12	4	429	479	and	95.928711
12	5	483	479	John	90.929665
12	6	549	480	F.	73.063309
12	7	582	480	S.	73.063309
12	8	613	479	Gray	96.95433
13	0	264	513		-1.0
13	1	264	514	(March	96.015831
13	2	362	522	19,	88.448166
13	3	408	514	1863)	93.304192
13	4	484	513	[Washington,	89.304695
13	5	659	513	D.C.;	84.906425
14	0	265	548		-1.0
14	1	265	548	Lincol	90.720757
14	2	363	555	as	93.158089
14	3	396	548	Hoosicr	48.299465
14	4	496	549	Michael	88.88707
14	5	600	549	Angelo)	58.375248
14	6	731	555	2139	58.375248
15	0	178	583		-1.0
15	1	178	583	To	96.936821
15	2	221	583	William	93.240105
15	3	327	583	S.	90.963028
15	4	359	583	Davis	96.566063
15	5	432	584	(October	96.634941
15	6	550	592	1,	93.883415
15	7	580	584	1863)	77.561485
16	0	267	617		-1.0
16	1	267	617	(Whitman's	41.85854
16	2	419	617	Haversack	51.539379
16	3	548	618	of	96.819046
16	4	581	618	Physical	96.832077
16	5	686	619	Comforts	96.946381
17	0	265	651		-1.0
17	1	265	653	in	95.725365
17	2	297	651	the	96.27578
17	3	343	652	Wards}	84.675133
17	4	472	657	2340	69.08078
18	0	179	686		-1.0
18	1	179	686	To	96.929214
18	2	222	686	Mrs.	90.190369
18	3	285	686	Irwin	94.907837
18	4	357	687	(May	96.677536
18	5	430	695	1,	96.694099
18	6	461	688	1865)	94.32061
18	7	537	688	[Words	82.27272
18	8	636	689	of	96.994797
18	9	668	689	Consolation	96.781929
19	0	265	720		-1.0
19	1	265	720	froma	77.226479
19	2	348	722	Stranger}	62.660011
19	3	499	729	2141	62.660011
20	0	180	755		-1.0
20	1	180	755	To	96.847939
20	2	222	755	Louisa	91.489182
20	3	306	755	Van	92.999588
20	4	365	756	Velsor	90.418274
20	5	450	757	Whitman	96.697563
20	6	579	759	(January	92.522232
20	7	689	767	1,	92.522232
20	8	721	759	1867)	94.093285
21	0	267	789		-1.0
21	1	267	789	[New	85.108429
21	2	339	790	Year's	69.160034
21	3	418	791	Day—The	92.278847
21	4	552	792	Dinner	79.444954
21	5	646	795	in	96.084267
22	0	266	824		-1.0
22	1	266	824	the	96.966034
22	2	312	824	Hospital]	82.772629
22	3	460	833	2143	80.01915
23	0	179	857		-1.0
23	1	179	857	To	96.379959
23	2	222	857	Harry	87.385269
23	3	297	858	Stafford	95.597343
23	4	400	860	(February	95.164345
23	5	525	861	28,	95.282486
23	6	571	862	1881)	71.322205
23	7	649	862	[My	82.090637
23	8	708	863	Best	96.950493
24	0	266	893		-1.0
24	1	266	893	Honorable	96.598427
24	2	399	895	Loving	96.904877
24	3	488	896	Friendship}	69.137054
