line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	0	0		-1.0
0	0	0	0		-1.0
1	0	0	0		-1.0
1	1	0	0	————	3.714325
1	2	0	0	eee	4.101028
1	3	720	0	ee	38.523041
2	0	110	104		-1.0
2	1	110	106	xviii	81.438873
2	2	197	110	*	65.756836
2	3	248	104	Contents	96.089455
3	0	111	167		-1.0
3	1	111	174	JOHNSON	96.243362
3	2	260	172	JONES	96.388344
3	3	360	170	HOOPER	96.655563
3	4	499	168	(1515-1862)	26.474442
3	5	888	167	1545	44.400826
4	0	141	201		-1.0
4	1	141	209	Some	96.874557
4	2	213	207	Adventures	95.843262
4	3	353	205	of	96.957397
4	4	386	204	Captain	91.788345
4	5	493	204	Simon	96.516418
4	6	579	202	Suggs	82.655823
4	7	684	201	2546	67.95932
5	0	173	237		-1.0
5	1	173	244	{A	71.136642
5	2	208	243	Portrait	96.088432
5	3	306	240	of	96.527779
5	4	340	240	the	94.893997
5	5	386	239	Captain]	87.299232
5	6	528	237	1546	76.669624
6	0	168	268		-1.0
6	1	168	277	The	87.559822
6	2	223	276	Captain	95.385216
6	3	329	274	Attends	92.052765
6	4	436	282	a	92.052765
6	5	450	272	Camp-Meeting	59.653458
6	6	672	268	1548	64.34816
7	0	110	340		-1.0
7	1	110	345	HENRY	96.829124
7	2	226	344	DAVID	96.133537
7	3	335	342	THOREAU	96.778275
7	4	497	341	(2817-2862)	70.996262
7	5	885	340	1556	96.36972
8	0	140	377		-1.0
8	1	140	380	Resistance	96.72316
8	2	272	383	to	96.954414
8	3	303	379	Civil	92.543343
8	4	368	378	Government	79.859726
8	5	559	377	1563	33.862495
9	0	138	410		-1.0
9	1	138	414	Walden,	96.663109
9	2	251	421	or	51.071121
9	3	284	413	Life	96.015175
9	4	341	414	in	95.380814
9	5	373	412	the	95.387215
9	6	420	411	Woods	81.461517
9	7	546	410	1581	54.308399
10	0	139	447		-1.0
10	1	139	449	Slavery	93.517227
10	2	231	450	in	93.517227
10	3	263	447	Massachusetts	85.246674
10	4	478	447	1789	68.117905
11	0	140	479		-1.0
11	1	140	483	Life	96.518242
11	2	194	482	without	58.377995
11	3	296	480	Principle	81.849129
11	4	448	479	2802	49.056431
12	0	139	513		-1.0
12	1	139	518	A	96.698402
12	2	167	518	Plea	96.07312
12	3	224	516	for	96.017914
12	4	265	517	Captain	96.017914
12	5	371	516	Jolin	68.257362
12	6	436	516	Brown	63.865612
12	7	554	513	1818	62.342773
13	0	141	549		-1.0
13	1	141	550	Journals	80.626083
13	2	242	551	and	96.53154
13	3	296	549	Letters	82.869766
13	4	422	549	1837	32.613632
14	0	170	585		-1.0
14	1	170	586	To	96.775192
14	2	217	586	Mrs.	84.800659
14	3	282	585	R.	87.177818
14	4	320	585	W.	83.507156
14	5	371	585	Emerson	95.394455
14	6	488	585	(May	95.810471
14	7	565	593	22,	96.413467
14	8	613	585	1843)	95.715622
14	9	694	585	[Unfinished	88.020943
15	0	257	618		-1.0
15	1	257	619	Conversations	92.651009
15	2	432	619	with	95.443947
15	3	496	620	Mrs.	93.805252
15	4	559	619	Emerson}	81.436287
15	5	716	618	1837	40.973125
16	0	171	654		-1.0
16	1	171	655	To	96.548592
16	2	214	654	Emerson	79.065689
16	3	328	655	(June	92.493546
16	4	400	654	$,	90.558067
16	5	432	655	1843)	88.66275
16	6	509	654	[The	91.648315
16	7	575	655	Direct	92.639595
16	8	660	655	Hamanity	92.301033
17	0	258	687		-1.0
17	1	258	689	of	95.882736
17	2	290	689	Henry	95.298706
17	3	372	689	James,	93.982872
17	4	456	689	Sr}	42.309513
17	5	534	687	1838	60.761307
18	0	170	723		-1.0
18	1	170	724	To	95.710518
18	2	214	724	Mrs.	59.054245
18	3	276	723	john	86.993507
18	4	339	724	Thoreau	93.882027
18	5	449	725	(August	81.210861
18	6	553	732	29,	96.220917
18	7	599	726	1843)	67.655426
18	8	677	725	[Rebuffs	87.620667
18	9	786	726	from	95.597488
19	0	286	758		-1.0
19	1	286	758	“Every	94.94574
19	2	377	758	Booksellers	87.362732
19	3	515	767	or	96.24308
19	4	549	759	Publisher's	96.129234
19	5	688	759	House”)	5.635979
19	6	825	759	1839	53.158722
20	0	173	792		-1.0
20	1	173	792	[2845-47]	63.742207
20	2	323	793	[Carlyle,	69.304688
20	3	431	794	Wordsworth,	96.681137
20	4	599	795	Emerson]	88.337723
20	5	759	795	1839	55.892693
21	0	170	827		-1.0
21	1	170	827	To	96.689163
21	2	214	827	Henry	55.530602
21	3	295	828	Williams,	96.358284
21	4	421	829	Jr.	87.349617
21	5	456	829	(September	95.461212
21	6	605	837	30,	95.461212
21	7	652	831	1847)	96.379395
21	8	728	830	[Answer	95.412491
21	9	835	834	to	95.412491
22	0	258	863		-1.0
22	1	258	870	a	89.837471
22	2	280	863	Harvard	96.501656
22	3	383	863	Class	96.912758
22	4	453	864	Questionnaire]	75.985535
22	5	663	864	1840	63.265862
23	0	173	895		-1.0
