line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	0	0		-1.0
0	0	0	0		-1.0
1	0	0	0		-1.0
1	1	0	0	——	21.094353
1	2	0	0	OOOO	26.084427
2	0	109	113		-1.0
2	1	109	117	xvi	48.243294
2	2	179	120	*	0.0
2	3	227	113	Contents	96.295006
3	0	111	164		-1.0
3	1	111	184	JOHN	93.286575
3	2	198	178	GREENLEAF	91.738899
3	3	390	174	WHITTIER	96.118973
3	4	564	168	(1807-1893)	63.049717
3	5	887	164	=	46.118015
4	0	140	210		-1.0
4	1	140	216	Ichabod!	77.9673
4	2	281	210	+259	46.398262
5	0	140	244		-1.0
5	1	140	249	Snow-Bound:	90.616287
5	2	308	249	A	96.68026
5	3	336	248	Winter	92.798149
5	4	436	244	Idyl	72.765152
5	5	520	245	+299	57.170174
6	0	141	279		-1.0
6	1	141	285	Prelude	93.951797
6	2	238	288	to	95.995453
6	3	269	284	Among	95.995453
6	4	366	281	the	96.91613
6	5	412	279	Hills	64.753906
6	6	509	282	1320	58.088799
7	0	114	342		-1.0
7	1	114	336	EDGAR	96.982452
7	2	224	336	ALLAN	97.004356
7	3	338	351	POE	91.634087
7	4	409	347	(1809-3849)	69.581039
7	5	891	342	a	33.338181
8	0	141	388		-1.0
8	1	141	390	The	91.096855
8	2	198	388	Lake	60.016296
8	3	277	384	=	39.671455
8	4	299	392	1319	39.671455
9	0	143	423		-1.0
9	1	143	423	Preface	51.061195
9	2	272	426	3319	51.061195
10	0	146	458		-1.0
10	1	146	458	Intreduction	92.186859
10	2	339	461	1320	75.602722
11	0	144	490		-1.0
11	1	144	491	Sonnet—To	89.613312
11	2	299	490	Science	70.383423
11	3	427	493	1332	50.627102
12	0	146	526		-1.0
12	1	146	526	Fairyland	73.727386
12	2	298	530	1322	49.425789
13	0	146	560		-1.0
13	1	146	561	To	86.765961
13	2	190	560	Helen	75.244423
13	3	301	564	1323	53.657269
14	0	149	595		-1.0
14	1	149	595	Isafel	29.190155
14	2	263	599	1324	72.995667
15	0	149	628		-1.0
15	1	145	622	‘The	77.440979
15	2	204	622	City	94.313942
15	3	265	636	im	93.453133
15	4	297	628	the	94.730141
15	5	344	628	Sea	53.223656
15	6	421	631	2325	53.223656
16	0	149	660		-1.0
16	1	149	665	The	84.860977
16	2	206	663	Sleeper	84.432854
16	3	330	660	1326	57.077477
17	0	9	695		-1.0
17	1	9	698	'	18.835945
17	2	150	699	The	94.533524
17	3	207	698	Valley	96.870964
17	4	289	697	of	96.653702
17	5	323	697	Unrest	62.480522
17	6	438	695	1335	62.480522
18	0	150	731		-1.0
18	1	150	732	Alone	62.11285
18	2	256	731	1328	62.11285
19	0	152	766		-1.0
19	1	152	766	Dreamland	28.250809
19	2	331	771	1329	34.385445
20	0	150	801		-1.0
20	1	150	801	The	34.816422
20	2	207	801	Raven	34.816422
20	3	320	809	1331	56.100517
21	0	151	833		-1.0
21	1	151	836	To—	69.576752
21	2	252	847	——	74.065094
21	3	318	847	——.,	55.42049
21	4	393	834	Ulalume:	85.658279
21	5	514	835	A	94.520668
21	6	542	833	Ballad	71.498535
21	7	637	829	=	49.192787
21	8	661	839	1334	49.192787
22	0	151	868		-1.0
22	1	151	869	Annabel	95.866013
22	2	259	868	Lee	77.125351
22	3	336	875	1337	75.096703
23	0	153	903		-1.0
23	1	153	904	Ligeia	57.398224
23	2	262	903	1338	57.398224
24	0	153	931		-1.0
24	1	153	931	The'Fall	54.918594
24	2	263	937	of	96.77327
24	3	296	936	the	96.987091
24	4	342	936	House	95.671387
24	5	424	936	of	96.603867
24	6	457	936	Usher	89.690872
24	7	562	943	1349	80.20475
25	0	154	972		-1.0
25	1	154	972	William	94.172585
25	2	261	972	Wilson.	95.502426
25	3	363	974	A	93.653145
25	4	390	972	Tale	91.050285
25	5	482	972	1365	45.101299
26	0	16	1006		-1.0
26	1	16	1033	;	17.587746
26	2	153	1006	The	94.135971
26	3	210	1006	Man	96.301468
26	4	273	1006	of	95.91993
26	5	306	1006	the	96.206841
26	6	352	1006	Crowd	81.050354
26	7	473	1007	138:	41.360016
27	0	153	1041		-1.0
27	1	153	1041	The	95.340492
27	2	211	1041	Black	0.0
27	3	280	1041	Cat	0.0
27	4	361	1041	1388	79.017044
28	0	155	1075		-1.0
28	1	155	1075	The	93.293274
28	2	211	1075	Purloined	92.189583
28	3	333	1075	Letter	85.371948
28	4	440	1075	2396	63.231598
29	0	155	1109		-1.0
29	1	155	1109	The	93.035126
29	2	210	1110	Cask	95.672729
29	3	275	1109	of	93.220436
29	4	307	1110	Amontillado	79.745651
29	5	490	1116	1412	68.174118
30	0	157	1143		-1.0
30	1	157	1143	Letter	94.199463
30	2	237	1148	to	19.307693
30	3	269	1144	Mr,	19.307693
30	4	320	1157	——-———	27.225578
30	5	490	1146	1417	27.225578
31	0	160	1178		-1.0
31	1	160	1178	[Reviews	87.884026
31	2	268	1178	of	96.171097
31	3	299	1178	Hawthorne's	40.12566
