line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	63	112		-1.0
0	0	67	112		-1.0
1	0	207	112		-1.0
1	1	207	121	xiv	44.872471
1	2	271	113	®	79.915894
1	3	317	112	Contents	96.765022
2	0	267	156		-1.0
2	1	267	176	To	94.951065
2	2	303	174	Thomas	92.763588
2	3	404	171	Carlyk	91.681961
2	4	496	165	(Concord,	95.449699
2	5	638	164	October	94.626755
2	6	729	169	17,3	69.242546
2	7	786	157	$35)	93.903336
2	8	856	156	Delayed	96.543289
3	0	350	194		-1.0
3	1	350	207	Reactions	96.856789
3	2	473	208	to	96.943886
3	3	504	202	the	96.926239
3	4	553	201	Divinity	96.930618
3	5	658	196	School	93.099426
3	6	747	194	Address]	66.145454
3	7	887	196	1000	63.929058
4	0	265	227		-1.0
4	1	265	242	(November	76.528793
4	2	405	249	20,	84.140152
4	3	448	240	1835,	93.449425
4	4	519	235	Concord	93.154778
4	5	666	231	[Challenging	70.020462
4	6	826	227	Thorcau	90.819275
5	0	265	265		-1.0
5	1	265	269	x	59.400963
5	2	350	280	to	96.705246
5	3	382	275	Write	96.634491
5	4	465	273	His	90.765144
5	5	512	274	Opimons	89.377014
5	6	631	272	mto	90.913246
5	7	686	266	Good	96.049286
5	8	764	265	Poetry}	80.926788
5	9	885	267	1008	68.686317
6	0	267	301		-1.0
6	1	267	311	(September	84.820297
6	2	411	318	14,	89.350113
6	3	456	311	2539.	78.124374
6	4	526	304	Concord)	88.0662
6	5	678	303	[The	68.713486
6	6	738	301	Business	95.252838
7	0	350	343		-1.0
7	1	350	344	of	96.799278
7	2	385	343	Education|	59.143642
7	3	551	344	1002	83.420959
8	0	276	368		-1.0
8	1	276	382	June	96.333641
8	2	339	388	24,	96.376587
8	3	384	379	1840,	96.261269
8	4	453	375	Concord)	75.327843
8	5	579	368	_	60.791794
8	6	598	373	[The	19.556465
8	7	662	372	Screaming	95.199593
8	8	793	369	of	95.722023
8	9	828	368	the	95.722023
9	0	354	411		-1.0
9	1	354	414	Mad	93.27623
9	2	417	412	Neighborwoman|	4.868896
9	3	653	411	1003	84.26841
10	0	277	440		-1.0
10	1	277	450	October	96.290855
10	2	385	456	17,	88.65892
10	3	426	448	1840,	87.248642
10	4	497	444	Concord]	84.374947
10	5	650	442	(Skepticism	49.054665
10	6	787	440	about	96.792366
11	0	354	480		-1.0
11	1	354	483	the	95.496315
11	2	401	482	Brook	96.749336
11	3	495	488	Farm	96.083237
11	4	552	480	Utopia)	69.544304
11	5	678	482	1004	58.296593
12	0	269	509		-1.0
12	1	269	519	[October	95.170265
12	2	383	525	25,	94.870209
12	3	427	517	1840,	93.336548
12	4	498	513	Concord]	89.605957
12	5	651	513	[Swearing	88.779701
12	6	768	519	as	96.624664
12	7	799	509	the	96.945114
13	0	269	544		-1.0
13	1	269	544	,	0.0
13	2	354	552	Best	96.286087
13	3	414	551	Rhetoric)	71.456444
13	4	561	555	1004	83.269257
14	0	271	580		-1.0
14	1	271	584	[November-December,	58.343662
14	2	554	587	1541,	68.785812
14	3	626	580	Concord]	82.759811
15	0	358	614		-1.0
15	1	358	620	{Dead	79.968964
15	2	437	620	Sentences	96.105804
15	3	561	627	vs,	90.535049
15	4	601	617	Man	92.039566
15	5	664	616	Making	95.647514
15	6	765	614	Words)	90.135803
15	7	890	618	1004	90.135803
16	0	282	648		-1.0
16	1	282	656	January	94.780006
16	2	379	662	30,	94.958405
16	3	424	654	1842,	28.526985
16	4	500	652	Concord]	28.526985
16	5	639	651	[Young	73.582718
16	6	733	648	Waldo’s	85.785583
17	0	357	688		-1.0
17	1	357	689	Physical	94.949249
17	2	461	688	World]	62.150475
17	3	584	692	1005	62.150475
18	0	274	718		-1.0
18	1	274	724	[January	71.065758
18	2	380	725	30(2),	6.956947
18	3	457	729	1842,	75.110107
18	4	527	721	Concord]	86.496323
18	5	672	720	[Young	90.746033
18	6	769	718	Waldo’s	65.633003
19	0	357	757		-1.0
19	1	357	758	Human	96.246231
19	2	455	757	World]	85.324623
19	3	581	761	1005	68.837112
20	0	271	790		-1.0
20	1	271	793	To	96.855598
20	2	315	792	William	95.726875
20	3	421	792	Emerson,	96.263924
20	4	540	791	Concord,	90.907494
20	5	660	790	May	96.287437
20	6	720	793	6,	96.76403
20	7	755	792	1543	94.221718
21	0	360	824		-1.0
21	1	360	827	[What	75.06604
21	2	448	830	to	96.379402
21	3	499	830	Expect	96.797089
21	4	570	825	from	96.467514
21	5	636	824	Thoreau}	75.528687
21	6	779	824	1006	78.323189
22	0	274	858		-1.0
22	1	274	863	[August	75.678497
22	2	374	867	25,	80.347916
22	3	420	862	1843,	60.87521
22	4	495	860	Concord]	50.046371
22	5	647	859	[Thoreau's	43.460506
22	6	770	858	Fault	96.935287
22	7	842	858	of	96.935287
23	0	360	892		-1.0
23	1	360	895	Unlimited	95.760757
23	2	492	894	Contradiction}	85.009232
23	3	703	892	1006	57.184696
24	0	273	929		-1.0
24	1	273	929	Yo	68.328041
24	2	317	930	William	96.417076
24	3	423	930	Emerson	75.490219
24	4	537	929	(Concord,	95.640778
24	5	680	929	October	95.616539
24	6	772	938	4.	78.360672
24	7	805	929	1844)	90.038933
25	0	363	963		-1.0
25	1	363	964	[A	96.011932
25	2	398	965	Craze	96.58905
25	3	474	963	for	96.851494
25	4	516	964	Acquiring	95.901428
25	5	641	963	Property]	62.131248
25	6	788	964	1006	78.724182
26	0	274	997		-1.0
26	1	274	998	To	93.142242
26	2	318	999	W.	86.518326
26	3	366	999	J.	91.568726
26	4	392	997	Rotch	91.625168
26	5	473	998	(Concord,	94.925484
26	6	600	998	November	96.149818
26	7	735	1005	17,	93.172676
26	8	781	1001	1545)	90.996017
27	0	363	1032		-1.0
27	1	363	1033	[The	84.991333
27	2	427	1033	Lyceum	81.198814
27	3	528	1032	Should	96.135574
27	4	622	1032	Exclude	95.798859
27	5	725	1032	Nobody]	81.733719
27	6	869	1040	1007	61.187519
28	0	279	1067		-1.0
28	1	279	1068	(Apu	49.745872
28	2	355	1074	25,	95.49176
28	3	401	1070	1848,	86.67086
28	4	472	1067	London)	74.03952
28	5	606	1068	[The	54.677044
28	6	672	1067	London	96.196404
28	7	776	1067	Literati	96.737152
29	0	360	1101		-1.0
29	1	360	1109	on	95.927048
29	2	399	1101	Male	93.277176
29	3	467	1101	Chastity]	88.512733
29	4	607	1101	1008	83.049606
30	0	279	1136		-1.0
30	1	279	1136	[May	70.919685
30	2	348	1138	6(?),	79.978073
30	3	412	1137	1848,	88.41909
30	4	483	1136	Londen}	73.209312
30	5	619	1137	[Tennyson	73.967209
30	6	753	1145	as	84.484367
30	7	784	1146	a	84.484367
31	0	362	1170		-1.0
31	1	362	1170	Talkative	94.836136
31	2	482	1170	Hawthorne)	48.564796
31	3	656	1170	1008	73.043823
32	0	282	1205		-1.0
32	1	282	1205	[August	93.157265
32	2	383	1206	1845,	94.637314
32	3	453	1206	Concord)	78.116989
32	4	598	1206	[Thoreau	78.116989
32	5	717	1207	the	93.278259
32	6	764	1208	Woodgod]	27.001312
32	7	929	1216	1009	56.521793
33	0	282	1238		-1.0
33	1	282	1238	[April	57.597717
33	2	359	1239	1852,	66.589897
33	3	429	1239	Concord)	76.297874
33	4	574	1240	[The	73.448853
33	5	640	1241	Hypocrisy	85.775452
33	6	767	1242	of	95.455795
34	0	366	1274		-1.0
34	1	366	1274	Daniel	96.121758
34	2	453	1274	Webster]	69.387695
34	3	601	1282	1009	69.387695
35	0	282	1306		-1.0
35	1	282	1306	[April	77.233398
35	2	359	1314	13,	95.891724
35	3	404	1309	2852,	94.053329
35	4	475	1309	Concord]	86.059189
35	5	621	1310	[The	54.819263
35	6	685	1311	Purist	84.103546
35	7	763	1311	Who	96.968613
36	0	368	1342		-1.0
36	1	368	1342	Refuses	59.868469
36	2	468	1347	to	94.051918
36	3	503	1344	Vote]	76.832825
36	4	598	1351	1009	75.4263
37	0	284	1376		-1.0
37	1	284	1376	(August	81.115265
37	2	385	1384	1,	89.572128
37	3	415	1380	2852,	2.488518
37	4	484	1378	Concord)	2.488518
37	5	630	1380	{Negro	62.078648
37	6	717	1381	Slavery	86.055389
37	7	810	1389	vs.	96.792206
38	0	368	1411		-1.0
38	1	368	1411	Quite	96.620033
38	2	443	1412	Other	96.870369
38	3	522	1413	Slaves	96.894966
38	4	601	1417	to	96.223297
