line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	161	94		-1.0
0	0	161	94		-1.0
1	0	905	94		-1.0
1	1	905	96	Contents	51.60833
1	2	1065	94	/	68.42334
1	3	1095	96	xi	95.911041
2	0	221	168		-1.0
2	1	221	169	1.	46.10516
2	2	246	168	OF	96.077927
2	3	285	168	Our	96.502258
2	4	343	168	Spiritual	93.306107
2	5	456	169	Strivings	92.140167
2	6	627	170	895	94.393372
3	0	221	201		-1.0
3	1	221	201	LL.	62.113911
3	2	267	201	OF	91.848892
3	3	308	201	Mr.	95.500381
3	4	359	201	Booker	93.005234
3	5	451	201	T.	84.15583
3	6	483	201	Washington	96.393539
3	7	636	201	and	96.494278
3	8	690	201	Others	96.383743
3	9	837	203	901	96.616463
4	0	473	290		-1.0
4	1	473	291	REALISM	93.848351
4	2	587	292	AND	93.848351
4	3	648	291	NATURALISM	95.744934
4	4	1070	290	911	95.418808
5	0	162	345		-1.0
5	1	162	345	WILLIAM	95.856224
5	2	302	345	DEAN	96.190216
5	3	392	345	HOWELLS	95.809723
5	4	1070	347	913	96.547516
6	0	191	378		-1.0
6	1	191	378	From	96.402145
6	2	264	374	Henry	96.402145
6	3	344	374	James,	96.7509
6	4	432	379	Jr.	94.82502
6	5	525	380	913	94.630569
7	0	191	411		-1.0
7	1	191	411	From	92.085571
7	2	263	411	Novel-Writing	89.131073
7	3	444	411	and	96.869431
7	4	498	411	Novel	96.298096
7	5	578	411	Reading:	96.769897
7	6	690	412	An	96.690201
7	7	735	411	Impersonal	90.207222
8	0	249	440		-1.0
8	1	249	440	Explanation	96.60611
8	2	458	446	915	87.378456
9	0	164	509		-1.0
9	1	164	510	HENRY	95.630905
9	2	267	510	JAMES:	94.899223
9	3	377	510	From	95.832474
9	4	447	510	The	96.572807
9	5	501	511	Art	96.572807
9	6	548	509	of	96.864182
9	7	581	510	Fiction	95.802345
9	8	1070	512	918	96.776505
10	0	164	576		-1.0
10	1	164	576	FRANK	96.280724
10	2	269	576	NORRIS	95.50618
10	3	1070	578	920	96.77169
11	0	191	609		-1.0
11	1	191	609	Zola	94.221809
11	2	251	618	as	90.922424
11	3	284	618	a	90.922424
11	4	306	609	Romantic	96.034309
11	5	432	609	Writer	96.303268
11	6	576	611	921	96.313393
12	0	191	641		-1.0
12	1	191	643	A	96.351646
12	2	219	642	Plea	96.043388
12	3	278	641	for	96.469406
12	4	321	642	Romantic	96.403618
12	5	449	642	Fiction	96.660812
12	6	597	644	923	96.622261
13	0	162	708		-1.0
13	1	162	708	THEODORE	96.392532
13	2	338	708	DREISER:	95.883179
13	3	477	708	True	93.759354
13	4	540	709	Art	96.577148
13	5	587	708	Speaks	96.748222
13	6	681	708	Plainly	95.337601
13	7	1070	710	926	96.88382
14	0	161	774		-1.0
14	1	161	774	JACK	96.063705
14	2	242	774	LONDON:	93.610474
14	3	386	774	From	95.915672
14	4	456	774	What	91.456535
14	5	533	774	Life	96.228447
14	6	590	774	Means	96.386047
14	7	679	780	to	96.604683
14	8	713	774	Me	96.140419
14	9	1070	776	928	96.565018
15	0	164	897		-1.0
15	1	164	897	FRANK	95.512535
15	2	269	897	NORRIS	96.088188
15	3	387	899	(1870-1902)	61.957699
15	4	1070	899	931	89.917114
16	0	192	930		-1.0
16	1	192	930	Fantaisie	79.628616
16	2	311	931	Printaniére	90.09523
16	3	510	932	932	96.529091
17	0	162	996		-1.0
17	1	162	996	THEODORE	96.441048
17	2	338	991	DREISER	93.073837
17	3	466	991	(1871-1945)	53.926579
17	4	1070	998	938	95.80101
18	0	191	1029		-1.0
18	1	191	1029	Sister	96.438301
18	2	269	1029	Carrie	85.026367
18	3	410	1032	940	96.222366
19	0	219	1062		-1.0
19	1	219	1062	Chapter	94.627739
19	2	329	1063	|	60.913273
19	3	401	1065	940	96.325974
20	0	219	1095		-1.0
20	1	219	1095	Chapter	95.236839
20	2	329	1095	HI	54.054798
20	3	422	1097	947	94.238785
21	0	163	1161		-1.0
21	1	163	1161	STEPHEN	95.515297
21	2	306	1161	CRANE	96.250198
21	3	416	1163	(1871-1900)	64.136902
21	4	1070	1163	954	94.478554
22	0	192	1193		-1.0
22	1	192	1194	Maggie:	95.282684
22	2	294	1195	A	96.870323
22	3	321	1194	Girl	96.349533
22	4	377	1193	of	96.44281
22	5	410	1194	the	96.983498
22	6	456	1195	Streets	96.948624
22	7	605	1196	957	94.987343
23	0	190	1227		-1.0
