line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	179	94		-1.0
0	0	179	94		-1.0
1	0	180	94		-1.0
1	1	180	102	xx	82.330055
1	2	228	94	/	48.386757
1	3	260	96	Conrenrs	64.71611
2	0	209	168		-1.0
2	1	209	168	Crow	96.323097
2	2	282	168	Testament	95.353119
2	3	476	170	3243	91.078171
3	0	210	201		-1.0
3	1	210	201	Do	95.45224
3	2	255	201	Not	95.45224
3	3	308	201	Go	96.365105
3	4	353	201	Gentle	95.801041
3	5	501	203	3245	96.380234
4	0	179	267		-1.0
4	1	179	267	JHUMPA	89.862236
4	2	308	267	LAHIRI	91.735291
4	3	414	267	(b.	87.856903
4	4	459	269	1967)	95.679634
4	5	1074	269	3248	96.03067
5	0	205	296		-1.0
5	1	205	296	Sexy	94.365479
5	2	330	302	3249	96.609047
6	0	181	384		-1.0
6	1	181	384	SELECTED	95.910378
6	2	342	384	BIBLIOGRAPHIES	96.41893
6	3	1100	385	Al	96.224632
7	0	182	421		-1.0
7	1	182	426	PERMISSIONS	95.467873
7	2	400	421	ACKNOWLEDGMENTS	95.467873
7	3	1083	427	A235	7.100449
8	0	182	468		-1.0
8	1	182	468	INDEX	95.160751
8	2	1083	469	A33	81.835175
