line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	162	307		-1.0
0	0	162	307		-1.0
1	0	508	307		-1.0
1	1	508	307	Contents	96.824356
2	0	164	546		-1.0
2	1	164	546	PREFACE	96.223145
2	2	300	546	TO	94.813705
2	3	348	546	THE	96.243744
2	4	417	546	SEVENTH	95.995613
2	5	563	546	EDITION	95.110474
2	6	1085	549	xxi	92.48967
3	0	162	588		-1.0
3	1	162	588	ACKNOWLEDGMENTS	88.453224
3	2	1073	591	xxxi	83.719467
4	0	392	677		-1.0
4	1	392	677	American	96.720901
4	2	554	677	Literature	96.698555
4	3	717	678	since	96.464424
4	4	812	677	1945	95.302574
5	0	163	719		-1.0
5	1	163	719	Introduction	95.463699
5	2	1055	725	2083	96.050751
6	0	163	765		-1.0
6	1	163	765	Timeline	96.712593
6	2	1055	767	2093	95.990417
7	0	164	834		-1.0
7	1	164	834	LORINE	91.057938
7	2	284	834	NIEDECKER	92.435432
7	3	464	836	(1903-1970)	74.311203
7	4	1055	836	2097	96.738411
8	0	193	867		-1.0
8	1	193	867	Poet's	71.224983
8	2	269	867	Work	95.870171
8	3	398	869	2098	96.230217
9	0	192	900		-1.0
9	1	192	900	{I	80.594643
9	2	219	900	married]	88.422867
9	3	389	902	2099	95.820396
10	0	192	933		-1.0
10	1	192	933	My	96.827652
10	2	240	933	Life	96.655762
10	3	296	933	by	96.100098
10	4	331	934	Water	96.100098
10	5	468	935	2099	96.59716
11	0	193	966		-1.0
11	1	193	966	Lake	96.377396
11	2	260	967	Superior	96.377396
11	3	428	968	2100	96.387741
12	0	223	999		-1.0
12	1	223	999	Wild	96.334
12	2	290	1000	Pigeon	96.718697
12	3	437	1001	2101	96.722191
13	0	191	1032		-1.0
13	1	191	1032	Watching	96.306854
13	2	317	1033	Dancers	95.858551
13	3	425	1041	on	95.858551
13	4	465	1032	Skates	96.436295
13	5	608	1034	2102	94.577095
14	0	192	1065		-1.0
14	1	192	1065	(Well,	79.554932
14	2	272	1068	spring	96.599884
14	3	354	1065	overflows	96.121849
14	4	477	1065	the	96.121849
14	5	525	1065	land]	82.692978
14	6	651	1067	2102	96.358665
15	0	193	1098		-1.0
15	1	193	1098	Radio	96.32312
15	2	270	1098	Talk	95.802704
15	3	386	1100	2103	95.495468
16	0	164	1164		-1.0
16	1	164	1164	STANLEY	93.08461
16	2	299	1164	KUNITZ	90.502716
16	3	414	1166	(1905-2006)	79.415848
16	4	1055	1166	2103	91.653961
17	0	193	1197		-1.0
17	1	193	1197	Father	95.178253
17	2	278	1197	and	95.096542
17	3	332	1197	Son	96.905426
17	4	443	1199	2105	95.716141
18	0	191	1230		-1.0
18	1	191	1230	After	96.677811
18	2	260	1230	the	96.153648
18	3	309	1231	Last	96.153648
18	4	369	1231	Dynasty	96.722603
18	5	530	1232	2106	96.356216
19	0	191	1260		-1.0
19	1	191	1260	Quinnapoxet	92.140259
19	2	414	1265	2107	96.010002
20	0	190	1296		-1.0
20	1	190	1296	The	96.157097
20	2	247	1296	Wellfleet	93.122017
20	3	363	1296	Whale	96.755791
20	4	507	1298	2108	96.323494
21	0	164	1362		-1.0
21	1	164	1362	ROBERT	95.434616
21	2	290	1362	PENN	95.434616
21	3	378	1362	WARREN	94.564301
21	4	510	1364	(1905-1989)	58.280037
21	5	1053	1364	2111	93.028091
22	0	193	1395		-1.0
22	1	193	1395	Bearded	96.074524
22	2	300	1395	Oaks	91.853363
22	3	426	1397	2113	93.603851
23	0	191	1424		-1.0
23	1	191	1424	Audubon	96.08107
23	2	368	1430	2114	92.663971
24	0	221	1461		-1.0
24	1	221	1462	I.	33.831497
24	2	246	1462	Was	95.694763
24	3	306	1462	Not	95.694763
24	4	359	1461	the	96.380379
24	5	407	1462	Lost	96.49894
24	6	469	1461	Dauphin	96.693947
24	7	639	1463	2114	94.121948
25	0	220	1494		-1.0
25	1	220	1495	VL.	74.003838
25	2	266	1495	Love	92.370735
25	3	330	1494	and	95.325546
25	4	386	1494	Knowledge	95.811188
25	5	582	1496	2115	78.867683
26	0	220	1527		-1.0
26	1	220	1528	VU.	10.762894
26	2	274	1527	Tell	94.167717
26	3	329	1527	Me	94.402863
26	4	375	1536	a	94.402863
26	5	398	1528	Story	95.882156
26	6	525	1529	2116	95.424507
27	0	191	1560		-1.0
27	1	191	1561	American	96.465508
27	2	319	1561	Portrait:	96.35717
27	3	425	1560	Old	96.887115
27	4	479	1560	Style	96.793045
27	5	603	1562	2116	94.919403
28	0	192	1593		-1.0
28	1	192	1593	Mortal	96.310249
28	2	284	1594	Limit	96.402267
28	3	414	1595	2120	96.237305
29	0	162	1662		-1.0
29	1	162	1662	GEORGE	93.224449
29	2	294	1662	OPPEN	92.793289
29	3	404	1664	(1908-1984)	61.458302
29	4	1055	1664	2120	96.755402
30	0	193	1695		-1.0
30	1	193	1696	Party	96.913994
30	2	261	1704	on	96.918861
30	3	300	1695	Shipboard	83.508835
30	4	491	1697	2122	96.686295
31	0	192	1728		-1.0
31	1	192	1728	[She	77.027557
31	2	257	1728	lies,	96.194199
31	3	313	1728	hip	96.673721
31	4	360	1728	high]	95.842278
31	5	488	1730	2122	96.201324
32	0	190	1761		-1.0
32	1	190	1761	The	96.674736
32	2	248	1761	Hills	96.469299
32	3	369	1763	2122	96.529915
33	0	191	1790		-1.0
33	1	191	1790	Workman	96.119499
33	2	374	1796	2123	96.18309
34	0	193	1827		-1.0
34	1	193	1827	Psalm	96.358101
34	2	330	1829	2123	95.179131
35	0	623	1887		-1.0
35	1	623	1887	vii	94.881386
