line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	161	96		-1.0
0	0	161	96		-1.0
1	0	881	96		-1.0
1	1	881	96	Contents	36.148605
1	2	1039	96	/	92.219513
1	3	1070	96	xvii	94.793373
2	0	164	165		-1.0
2	1	164	168	LOUISE	95.663483
2	2	279	165	GLUCK	51.282539
2	3	390	168	(b.	90.717285
2	4	434	169	1943)	93.82299
2	5	1054	170	2999	96.569221
3	0	190	201		-1.0
3	1	190	201	The	95.477615
3	2	248	201	Drowned	96.25045
3	3	368	201	Children	96.429733
3	4	541	203	3001	95.826759
4	0	192	234		-1.0
4	1	192	234	Descending	96.18943
4	2	345	234	Figure	96.61216
4	3	487	236	3001	96.47123
5	0	220	266		-1.0
5	1	220	269	2	96.097549
5	2	243	267	The	95.944397
5	3	299	266	Sick	96.738297
5	4	359	267	Child	96.914101
5	5	492	269	3001	93.740929
6	0	222	300		-1.0
6	1	222	302	3	94.771637
6	2	245	300	For	91.391319
6	3	293	300	My	96.845444
6	4	340	300	Sister	96.640404
6	5	474	302	3002	95.512703
7	0	191	330		-1.0
7	1	191	330	Appearances	96.653618
7	2	412	335	3002	95.194725
8	0	191	363		-1.0
8	1	191	363	Vespers	96.202652
8	2	348	368	3003	94.886841
9	0	187	395		-1.0
9	1	187	395	October	95.760269
9	2	357	401	3004	94.742928
10	0	162	468		-1.0
10	1	162	468	ALICE	96.117035
10	2	257	468	WALKER	93.275581
10	3	386	468	(b.	58.610195
10	4	431	470	1944)	75.453377
10	5	1054	470	3009	96.358772
11	0	192	501		-1.0
11	1	192	501	Everyday	94.517334
11	2	311	502	Use	96.88076
11	3	421	503	3010	95.02993
12	0	162	570		-1.0
12	1	162	570	ANNIE	96.33194
12	2	266	570	DILLARD	93.273056
12	3	401	570	(b.	85.746178
12	4	446	571	1945}	86.74662
12	5	1056	572	3016	93.786163
13	0	192	603		-1.0
13	1	192	603	Pilgrim	96.455154
13	2	288	609	at	96.832222
13	3	318	603	Tinker	96.201233
13	4	407	603	Creek	96.767433
13	5	546	605	3017	95.363052
14	0	220	632		-1.0
14	1	220	632	Seeing	33.557114
14	2	366	638	3017	96.217415
15	0	162	705		-1.0
15	1	162	705	ANN	96.433334
15	2	236	705	BEATTIE	90.42926
15	3	362	705	(b.	87.982422
15	4	407	706	1947)	96.42585
15	5	1054	707	3028	96.27076
16	0	191	734		-1.0
16	1	191	734	Weekend	73.731918
16	2	369	740	3029	95.403709
17	0	164	810		-1.0
17	1	164	810	DAVID	96.577438
17	2	261	810	MAMET	91.350739
17	3	377	810	(b.	89.538879
17	4	422	811	1947)	96.5168
17	5	1056	812	3040	95.312721
18	0	191	843		-1.0
18	1	191	843	Glengarry	96.525253
18	2	320	843	Glen	96.183258
18	3	389	843	Ross	96.799026
18	4	510	845	3042	96.206055
19	0	162	912		-1.0
19	1	162	912	YUSEF	93.075935
19	2	263	912	KOMUNYAKAA	89.06633
19	3	473	912	(b.	49.258377
19	4	518	914	1947)	96.583481
19	5	1056	914	3075	96.203873
20	0	192	945		-1.0
20	1	192	945	Facing	95.479019
20	2	281	945	It	94.325203
20	3	366	947	3076	95.162323
21	0	192	978		-1.0
21	1	192	978	My	96.819092
21	2	240	978	Father's	28.724503
21	3	344	979	Love	96.595413
21	4	410	979	Letters	96.816048
21	5	561	980	3077	95.228729
22	0	191	1011		-1.0
22	1	191	1011	Slam,	96.651077
22	2	270	1011	Dunk,	92.050392
22	3	353	1013	&	92.050392
22	4	384	1011	Hook	96.727806
22	5	514	1013	3078	95.856712
23	0	191	1043		-1.0
23	1	191	1044	Song	95.673248
23	2	260	1043	for	95.673248
23	3	305	1044	My	96.497391
23	4	351	1044	Father	96.497391
23	5	495	1046	3079	95.8955
24	0	222	1076		-1.0
24	1	222	1077	[Sometimes	95.700729
24	2	372	1085	you	96.264999
24	3	424	1077	could	97.004738
24	4	500	1076	be]	85.411308
24	5	603	1079	3079	96.73542
25	0	192	1110		-1.0
