line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	180	94		-1.0
0	0	180	94		-1.0
1	0	180	94		-1.0
1	1	180	96	xvi	71.027252
1	2	240	94	f	54.188889
1	3	269	96	Conrents	79.945724
0	0	214	168		-1.0
1	0	214	168		-1.0
1	1	214	170	1773	96.526001
1	2	282	168	[1732]	95.88002
1	3	372	168	[My	94.087761
1	4	429	168	life	95.963493
1	5	475	168	closed	96.044189
1	6	560	170	twice	96.972046
1	7	632	168	before	96.275711
1	8	717	168	it’s	78.114288
1	9	758	168	close]	71.662308
1	10	894	170	2594	95.854347
0	0	210	201		-1.0
1	0	210	201		-1.0
1	1	210	202	Letter	96.178589
1	2	293	201	Exchange	96.257988
1	3	417	201	with	96.489731
1	4	479	201	Susan	95.952957
1	5	561	201	Gilbert	95.952957
1	6	657	201	Dickinson	96.281891
1	7	788	210	on	96.271194
0	0	296	234		-1.0
1	0	296	234		-1.0
1	1	296	234	Poem	94.982101
1	2	376	236	124	94.982101
1	3	428	234	[216]	94.328415
1	4	558	236	2594	95.818077
0	0	182	300		-1.0
1	0	182	300		-1.0
1	1	182	300	REBECCA	95.945473
1	2	326	300	HARDING	96.951439
1	3	473	300	DAVIS	95.717339
1	4	563	302	(1831-1910)	73.682312
1	5	1071	302	2597	96.174408
0	0	181	333		-1.0
1	0	210	333		-1.0
1	1	210	333	Life	96.422714
1	2	266	335	in	96.79509
1	3	298	333	the	93.127594
1	4	347	333	Iron-Mills	72.189232
1	5	533	335	2599	96.617088
2	0	181	408		-1.0
2	1	181	408	SELECTED	95.910378
2	2	342	408	BIBLIOGRAPHIES	96.41893
2	3	1100	409	Al	96.224632
3	0	182	446		-1.0
3	1	182	450	PERMISSIONS	95.820404
3	2	397	446	ACKNOWLEDGMENTS	95.707855
3	3	1083	451	Al5	65.461014
4	0	182	492		-1.0
4	1	182	492	INDEX	95.160751
4	2	1083	493	Al?	48.340187
