line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	162	94		-1.0
0	0	162	94		-1.0
1	0	905	94		-1.0
1	1	905	96	Contents	51.60833
1	2	1065	94	/	68.42334
1	3	1095	96	xi	95.911041
2	0	163	168		-1.0
2	1	163	168	SOJOURNER	96.093437
2	2	345	168	TRUTH:	95.969551
2	3	462	168	Speech	95.911224
2	4	560	174	to	95.758858
2	5	591	168	the	95.758858
2	6	638	168	Women’s	87.585938
2	7	758	168	Rights	96.371262
2	8	842	168	Convention	96.687874
2	9	993	171	in	94.798302
3	0	191	201		-1.0
3	1	191	201	Akron,	96.525597
3	2	281	201	Ohio,	96.711006
3	3	363	203	1851	92.006149
3	4	1058	203	1695	96.458008
4	0	164	261		-1.0
4	1	164	261	MARTIN	92.630714
4	2	288	261	R.	89.074875
4	3	323	261	DELANY:	94.532104
4	4	451	261	From	96.095207
4	5	522	261	Political	96.095207
4	6	630	261	Destiny	96.543114
4	7	733	261	of	96.443855
4	8	766	261	the	95.789131
4	9	809	261	Colored	96.26384
4	10	917	261	Race	96.662971
4	11	983	270	on	96.986305
5	0	191	294		-1.0
5	1	191	294	the	96.556824
5	2	236	296	American	96.369911
5	3	362	294	Continent	96.17347
5	4	1058	296	1696	96.813728
6	0	164	423		-1.0
6	1	164	423	HARRIET	96.106239
6	2	300	423	BEECHER	95.926933
6	3	446	423	STOWE	96.505989
6	4	558	424	(1811-1896)	77.088226
6	5	1058	425	1698	96.290306
7	0	193	456		-1.0
7	1	193	456	Uncle	96.279068
7	2	273	456	Tom's	81.947716
7	3	350	456	Cabin;	96.134552
7	4	440	465	or,	96.857567
7	5	480	456	Life	96.643394
7	6	536	464	among	95.451019
7	7	626	456	the	93.298836
7	8	674	456	Lowly	92.618744
7	9	814	458	1701	95.26963
8	0	219	489		-1.0
8	1	219	489	Volume	96.043335
8	2	321	489	|	84.656075
8	3	398	491	1701	92.964844
9	0	243	522		-1.0
9	1	243	522	Chapter	92.543823
9	2	353	523	[.	74.579788
9	3	379	523	In	93.610634
9	4	411	522	Which	96.464844
9	5	502	522	the	96.760551
9	6	551	522	Reader	96.945961
9	7	644	523	Is	79.909286
9	8	674	522	Introduced	95.945862
9	9	816	528	to	87.943352
9	10	848	531	a	87.943352
9	11	870	522	Man	95.111366
9	12	933	522	of	96.81308
10	0	278	552		-1.0
10	1	278	552	Humanity	96.581444
10	2	468	557	1701	95.342751
11	0	243	588		-1.0
11	1	243	588	Chapter	96.164307
11	2	353	589	HI.	29.515533
11	3	397	588	The	95.206848
11	4	455	588	Husband	96.425674
11	5	573	588	and	96.013725
11	6	627	588	Father	96.800629
11	7	774	590	1708	96.760208
12	0	243	621		-1.0
12	1	243	621	Chapter	96.672188
12	2	351	621	VII.	83.189575
12	3	405	621	The	96.165627
12	4	464	621	Mother's	92.572517
12	5	578	621	Struggle	95.782188
12	6	749	623	1711	80.848045
13	0	243	654		-1.0
13	1	243	654	Chapter	96.438469
13	2	352	654	IX.	88.680344
13	3	395	655	In	94.06646
13	4	426	654	Which	96.340691
13	5	518	655	It	93.246124
13	6	540	655	Appears	96.767464
13	7	645	654	That	95.722046
13	8	710	663	a	95.722046
13	9	731	654	Senator	96.016258
13	10	835	655	Is	92.68119
13	11	863	654	but	92.646645
13	12	911	663	a	92.646645
13	13	932	654	Man	96.488724
13	14	1055	656	1721	94.575897
14	0	243	686		-1.0
14	1	243	687	Chapter	96.175079
14	2	351	687	XIE.	44.269577
14	3	406	687	Select	90.310211
14	4	490	687	Incident	95.957314
14	5	599	686	of	95.973221
14	6	632	687	Lawful	95.956062
14	7	723	687	Trade	96.689171
14	8	862	689	1732	96.263474
15	0	243	720		-1.0
