line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	164	94		-1.0
0	0	164	94		-1.0
1	0	884	94		-1.0
1	1	884	96	Contents	20.135933
1	2	1044	94	/	84.409752
1	3	1074	96	xiii	86.281807
2	0	219	168		-1.0
2	1	219	169	A	86.661156
2	2	246	168	Woman	86.661156
2	3	347	169	Waits	92.073448
2	4	423	168	for	95.485298
2	5	467	168	Me	95.775734
2	6	570	170	2256	96.252571
3	0	220	201		-1.0
3	1	220	201	Spontancous	89.814735
3	2	387	201	Me	95.599083
3	3	492	203	2257	96.488586
4	0	219	234		-1.0
4	1	219	234	Once	96.334442
4	2	296	235	|	90.698456
4	3	314	234	Pass'd	89.16259
4	4	394	234	through	96.356049
4	5	498	243	a	92.747826
4	6	521	234	Populous	91.734116
4	7	641	234	City	96.951881
4	8	756	236	2259	95.67437
5	0	221	267		-1.0
5	1	221	267	Facing	96.51181
5	2	308	268	West	96.644447
5	3	377	267	from	95.169655
5	4	443	267	California's	54.128395
5	5	590	267	Shores	96.795555
5	6	737	269	2259	96.557343
6	0	191	300		-1.0
6	1	191	300	Calamus	96.584106
6	2	363	302	2260	96.772079
7	0	220	333		-1.0
7	1	220	333	Scented	93.284676
7	2	327	333	Herbage	90.013527
7	3	437	333	of	96.64888
7	4	471	333	My	96.762131
7	5	519	333	Breast	96.762131
7	6	659	335	2260	96.623016
8	0	219	366		-1.0
8	1	219	366	Whoever	80.169357
8	2	335	366	You	96.591438
8	3	384	367	Are	95.565292
8	4	437	366	Holding	96.351135
8	5	545	366	Me	95.253479
8	6	593	366	Now	96.537964
8	7	656	369	in	96.395195
8	8	690	366	Hand	96.687859
8	9	821	368	2261	93.944504
9	0	219	399		-1.0
9	1	219	399	Trickle	96.625702
9	2	312	399	Drops	96.842422
9	3	450	401	2262	96.660652
10	0	221	432		-1.0
10	1	221	432	Here	96.943611
10	2	289	432	the	92.990013
10	3	336	432	Frailest	92.353996
10	4	435	433	Leaves	96.572006
10	5	525	432	of	96.653206
10	6	558	432	Me	95.900803
10	7	662	434	2262	96.16188
11	0	191	465		-1.0
11	1	191	465	Crossing	96.067802
11	2	308	465	Brooklyn	95.766609
11	3	426	465	Ferry	96.833885
11	4	552	467	2263	96.373741
12	0	187	493		-1.0
12	1	187	493	Sea-Drift	89.310532
12	2	369	500	2267	96.648262
13	0	219	530		-1.0
13	1	219	531	Out	96.649475
13	2	275	530	of	96.750221
13	3	308	531	the	96.329376
13	4	354	531	Cradle	96.044952
13	5	446	531	Endlessly	96.33992
13	6	569	531	Rocking	96.336273
13	7	732	533	2267	96.848656
14	0	219	564		-1.0
14	1	219	565	As	89.91832
14	2	259	565	1	41.456089
14	3	276	564	Ebb'd	53.804558
14	4	353	564	with	96.384521
14	5	415	564	the	96.563812
14	6	462	564	Ocean	95.975517
14	7	549	564	of	96.90065
14	8	582	564	Life	96.377701
14	9	694	566	2272	96.601685
15	0	192	597		-1.0
15	1	192	597	By	96.435028
15	2	230	597	the	95.805748
15	3	279	597	Roadside	96.442581
15	4	453	599	2274	96.572212
16	0	219	630		-1.0
16	1	219	630	When	96.683525
16	2	303	630	I	53.546936
16	3	321	630	Heard	95.142662
16	4	404	630	the	93.218025
16	5	452	630	Learn’d	59.117767
16	6	549	631	Astronomer	96.112541
16	7	758	632	2274	96.046547
17	0	219	663		-1.0
17	1	219	663	The	93.286873
17	2	276	663	Dalliance	91.87912
17	3	399	663	of	96.994347
17	4	432	663	the	96.875237
17	5	480	663	Eagles	93.766136
17	6	622	665	2274	96.611679
18	0	192	692		-1.0
18	1	192	692	Drum-Taps	88.351868
18	2	394	698	2275	92.258827
19	0	221	729		-1.0
19	1	221	729	Beat!	95.838943
19	2	293	729	Beat!	94.983604
19	3	363	729	Drums!	94.983604
19	4	519	731	2275	96.262337
20	0	219	762		-1.0
20	1	219	762	Cavalry	96.678963
20	2	320	762	Crossing	96.616386
20	3	435	771	a	95.503487
20	4	458	762	Ford	67.71843
20	5	576	764	2276	96.266708
21	0	219	795		-1.0
21	1	219	795	Vigil	96.411942
21	2	282	796	Strange	96.698898
21	3	386	796	|	76.546402
21	4	404	796	Kept	93.656807
21	5	467	804	on	96.231499
21	6	506	795	the	96.539711
21	7	555	795	Field	91.675468
21	8	623	795	One	96.383171
21	9	684	795	Night	96.644966
21	10	817	797	2276	96.674164
22	0	219	828		-1.0
22	1	219	829	A	91.224411
22	2	248	828	March	91.224411
22	3	335	831	in	96.010727
22	4	367	828	the	96.010582
22	5	416	828	Ranks	93.292053
22	6	498	828	Hard-Prest,	76.988274
22	7	648	828	and	96.015869
22	8	701	828	the	95.913498
22	9	749	828	Road	95.913498
22	10	820	828	Unknown	96.673897
22	11	1002	830	2277	96.351601
23	0	219	861		-1.0
23	1	219	862	A	82.592369
23	2	246	861	Sight	82.592369
23	3	317	864	in	96.567894
23	4	350	861	Camp	96.510254
23	5	431	863	in	94.634163
23	6	463	861	the	94.634163
23	7	512	861	Daybreak	96.618729
23	8	633	861	Gray	95.056595
23	9	699	861	and	95.342239
23	10	755	861	Dim	96.661453
23	11	870	863	2278	96.649384
24	0	219	894		-1.0
24	1	219	895	As	93.173981
24	2	256	894	Toilsome	91.838585
24	3	380	895	|	85.91188
24	4	393	894	Wander'd	89.389313
24	5	516	894	Virginia's	30.03051
24	6	636	894	Woods	94.891518
24	7	782	896	2278	96.76165
25	0	219	927		-1.0
25	1	219	927	The	92.806808
25	2	275	927	Wound-Dresser	91.168274
25	3	531	929	2279	96.607437
26	0	221	956		-1.0
26	1	221	956	Reconciliation	96.723343
26	2	462	962	2281	93.119751
27	0	219	993		-1.0
27	1	219	994	As	79.828392
27	2	259	994	1	42.083427
27	3	276	994	Lay	90.89743
27	4	326	993	with	96.344162
27	5	390	993	My	96.327065
27	6	438	993	Head	96.32029
27	7	510	996	in	96.03157
27	8	540	993	Your	96.176033
27	9	603	994	Lap	93.266624
27	10	657	993	Camerado	80.375916
27	11	847	995	2281	95.745956
28	0	220	1026		-1.0
28	1	220	1026	Spirit	95.851608
28	2	295	1026	Whose	95.851608
28	3	387	1026	Work	96.759605
28	4	461	1027	Is	93.437477
28	5	491	1026	Done	96.677696
28	6	620	1028	2282	96.453369
29	0	192	1059		-1.0
29	1	192	1059	Memories	96.440712
29	2	322	1059	of	96.993546
29	3	356	1059	President	96.440765
29	4	479	1059	Lincoln	96.440765
29	5	637	1061	2282	96.91246
30	0	219	1092		-1.0
30	1	219	1092	When	95.16465
30	2	303	1092	Lilacs	91.38826
30	3	383	1093	Last	96.368927
30	4	443	1094	in	95.798447
30	5	474	1092	the	93.289169
30	6	522	1092	Dooryard	90.861496
30	7	644	1092	Bloom'd	74.278671
30	8	808	1094	2282	96.726357
31	0	191	1125		-1.0
31	1	191	1125	Whispers	96.843933
31	2	313	1125	of	96.267334
31	3	347	1125	Heavenly	95.117928
31	4	468	1125	Death	96.858131
31	5	606	1127	2288	96.806953
32	0	219	1158		-1.0
32	1	219	1159	A	92.75808
32	2	248	1158	Noiseless	71.686661
32	3	371	1159	Patient	96.255478
32	4	464	1158	Spider	96.685776
32	5	607	1160	2288	95.966766
33	0	192	1191		-1.0
33	1	192	1192	Letter	96.019951
33	2	274	1197	to	96.019951
33	3	306	1191	Ralph	96.418747
33	4	385	1191	Waldo	95.446022
33	5	473	1191	Emerson	96.382256
33	6	645	1193	2289	96.347855
34	0	192	1224		-1.0
34	1	192	1225	Live	95.483894
34	2	251	1224	Oak,	96.545891
34	3	317	1224	with	96.456642
