line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	162	307		-1.0
0	0	162	307		-1.0
1	0	508	307		-1.0
1	1	508	307	Contents	96.824356
2	0	164	546		-1.0
2	1	164	546	PREFACE	96.038635
2	2	1092	555	xv	55.269653
3	0	162	588		-1.0
3	1	162	588	ACKNOWLEDGMENTS	93.709999
3	2	1068	591	xxiii	51.418251
4	0	387	677		-1.0
4	1	387	678	American	96.216805
4	2	548	677	Literature	96.201683
4	3	718	677	1914-1945	69.342979
5	0	163	719		-1.0
5	1	163	719	Introduction	95.463699
5	2	1058	725	1177	74.547203
6	0	163	765		-1.0
6	1	163	765	Timeline	96.712593
6	2	1058	767	1191	78.169052
7	0	164	834		-1.0
7	1	164	834	BLACK	95.690994
7	2	268	834	ELK	92.129318
7	3	330	836	(1863-~1950)	29.743752
7	4	499	834	and	96.63884
7	5	551	835	JOHN	93.213364
7	6	639	835	G.	89.118126
7	7	678	834	NEIHARDT	69.489235
8	0	671	869		-1.0
8	1	671	869	(1881-1973)	50.182465
8	2	1058	869	1193	94.302498
9	0	193	900		-1.0
9	1	193	900	Black	96.611992
9	2	269	900	Elk	96.514893
9	3	317	900	Speaks	96.897331
9	4	470	902	1194	96.768387
10	0	221	933		-1.0
10	1	221	934	UL.	64.855415
10	2	267	933	The	96.453064
10	3	323	934	Great	96.621353
10	4	400	934	Vision	96.351845
10	5	543	935	1194	95.973656
11	0	164	999		-1.0
11	1	164	1000	EDGAR	96.273911
11	2	273	999	LEE	96.280807
11	3	336	999	MASTERS	96.434219
11	4	480	1001	(1868-1950)	62.86961
11	5	1058	1001	1206	96.584496
12	0	190	1032		-1.0
12	1	190	1033	Trainor,	95.534042
12	2	295	1032	the	93.295807
12	3	344	1033	Druggist	90.939384
12	4	515	1034	1207	95.462845
13	0	193	1065		-1.0
13	1	193	1066	Doc	71.895981
13	2	251	1065	Hill	96.662903
13	3	365	1067	1207	95.677185
14	0	192	1098		-1.0
14	1	192	1098	Margaret	96.303535
14	2	313	1098	Fuller	96.078072
14	3	393	1098	Slack	94.339081
14	4	527	1100	1208	95.854858
15	0	191	1131		-1.0
15	1	191	1131	Abel	92.309242
15	2	255	1131	Melveny	89.87957
15	3	427	1133	1208	95.909744
16	0	193	1164		-1.0
16	1	193	1164	Lucinda	96.042458
16	2	302	1164	Matlock	95.937691
16	3	470	1166	1209	95.900101
17	0	164	1230		-1.0
17	1	164	1230	EDWIN	96.275421
17	2	270	1230	ARLINGTON	95.810768
17	3	455	1230	ROBINSON	95.810768
17	4	618	1232	(1869-1935)	73.18087
17	5	1058	1232	1209	96.769562
18	0	193	1263		-1.0
18	1	193	1263	Luke	96.598976
18	2	263	1263	Havergal	96.358116
18	3	438	1265	1210	95.062836
19	0	193	1296		-1.0
19	1	193	1296	Richard	96.531113
19	2	296	1297	Cory	96.413902
19	3	423	1298	1211	95.204582
20	0	192	1329		-1.0
20	1	192	1329	Miniver	92.010811
20	2	296	1329	Cheevy	92.205902
20	3	454	1331	1211	94.523888
21	0	192	1362		-1.0
21	1	192	1362	Mr.	92.918831
21	2	244	1362	Flood’s	79.988441
21	3	338	1363	Party	96.657623
21	4	467	1364	1212	95.814453
22	0	163	1431		-1.0
22	1	163	1432	WILLA	93.20607
22	2	263	1431	CATHER	91.935089
22	3	389	1433	(1873-1947)	59.861038
22	4	1058	1433	1214	96.596458
23	0	192	1459		-1.0
23	1	192	1464	My	96.922523
23	2	237	1459	Antonia	95.8004
23	3	404	1466	1216	96.171936
24	0	162	1530		-1.0
24	1	162	1530	AMY	95.919983
24	2	233	1531	LOWELL	95.919983
24	3	363	1532	(1874-1925)	80.976143
24	4	1058	1532	1349	96.278664
25	0	190	1563		-1.0
25	1	190	1563	The	94.982811
25	2	246	1563	Captured	95.700699
25	3	369	1563	Goddess	95.700699
25	4	542	1565	1350	96.117157
26	0	191	1596		-1.0
26	1	191	1597	Venus	92.802132
26	2	273	1596	Transiens	92.425232
26	3	458	1598	1352	96.4953
27	0	192	1629		-1.0
27	1	192	1629	Madonna	96.189919
27	2	310	1625	of	96.066231
27	3	332	1629	the	96.723274
27	4	397	1629	Evening	96.487831
27	5	504	1629	Flowers	96.142723
27	6	667	1631	1352	96.699341
28	0	192	1662		-1.0
28	1	192	1662	September,	96.780182
28	2	341	1664	1918	95.695351
28	3	468	1664	1353	96.290405
29	0	192	1695		-1.0
29	1	192	1695	Meeting-House	90.224762
29	2	392	1695	Hill	95.593124
29	3	506	1697	1354	96.553627
30	0	192	1728		-1.0
30	1	192	1729	Summer	96.2845
30	2	306	1728	Night	96.231033
30	3	383	1729	Piece	96.705528
30	4	516	1730	1354	95.788292
31	0	192	1762		-1.0
31	1	192	1762	St.	95.608345
31	2	235	1762	Louis	95.608345
31	3	370	1763	1355	96.59774
32	0	192	1794		-1.0
32	1	192	1794	New	96.14447
32	2	257	1795	Heavens	95.827744
32	3	368	1794	for	95.827744
32	4	410	1794	Old	96.828224
32	5	524	1796	1355	96.371834
33	0	623	1887		-1.0
33	1	623	1887	vii	94.881386
