line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	161	94		-1.0
0	0	161	94		-1.0
1	0	905	94		-1.0
1	1	905	96	Contents	79.995438
1	2	1065	94	/	43.49276
1	3	1095	96	xi	95.07753
2	0	192	168		-1.0
2	1	192	168	HUNTER	91.630577
2	2	323	168	S.	92.256607
2	3	385	168	THOMPSON:	96.623528
2	4	539	168	From	96.842819
2	5	611	168	Fear	96.563972
2	6	669	168	and	96.547211
2	7	723	168	Loathing	95.202354
2	8	839	171	in	96.432487
2	9	872	169	Las	96.908272
2	10	921	168	Vegas	96.267494
2	11	1053	170	2492	96.360733
3	0	191	234		-1.0
3	1	191	234	CHARLES	96.724884
3	2	335	234	OLSON:	94.811234
3	3	453	234	From	93.025803
3	4	525	235	Projective	93.025803
3	5	653	235	Verse	95.6987
3	6	783	236	2493	96.051559
4	0	192	300		-1.0
4	1	192	300	FRANK	95.656639
4	2	296	300	O'HARA:	80.306068
4	3	420	300	From	93.238838
4	4	492	301	Personism:	91.689194
4	5	640	301	A	96.490028
4	6	659	300	Manifesto	96.305351
4	7	846	302	2495	96.653252
5	0	192	366		-1.0
5	1	192	366	ELIZABETH	96.203033
5	2	362	366	BISHOP:	96.634956
5	3	486	366	From	96.252632
5	4	558	367	Letter	95.616577
5	5	639	372	to	95.465256
5	6	672	366	Robert	96.045647
5	7	764	366	Lowell,	95.958855
6	0	278	399		-1.0
6	1	278	399	March	96.19326
6	2	366	401	21,	96.471092
6	3	418	401	1972	96.548317
6	4	540	401	2497	95.547539
7	0	191	468		-1.0
7	1	191	468	A.R.	66.07254
7	2	260	468	AMMONS:	86.98732
7	3	411	468	From	90.616684
7	4	480	469	A	90.616684
7	5	507	469	Poem	96.051422
7	6	584	468	Is	88.152153
7	7	611	477	a	88.152153
7	8	633	468	Walk	95.972099
7	9	759	470	2499	95.892891
8	0	191	534		-1.0
8	1	191	534	AUDRE	92.041542
8	2	300	534	LORDE:	92.109375
8	3	416	534	From	96.399933
8	4	488	534	Poetry	94.817642
8	5	573	534	Is	66.651985
8	6	603	534	Not	95.583435
8	7	656	543	a	95.50367
8	8	678	535	Luxury	95.50367
8	9	827	536	2501	96.70018
9	0	164	600		-1.0
9	1	164	600	DENISE	91.423561
9	2	282	600	LEVERTOV	90.987015
9	3	441	601	(1923-1997)	63.29747
9	4	1054	602	2502	96.385483
10	0	190	633		-1.0
10	1	190	633	To	96.940002
10	2	229	633	the	96.568161
10	3	276	633	Snake	96.636696
10	4	414	635	2503	96.432693
11	0	190	666		-1.0
11	1	190	666	The	96.522064
11	2	245	666	Jacob's	58.253769
11	3	341	666	Ladder	96.900871
11	4	489	668	2504	95.829788
12	0	193	699		-1.0
12	1	193	699	In	96.524696
12	2	227	699	Mind	96.368172
12	3	357	701	2504	96.304291
13	0	191	732		-1.0
13	1	191	732	September	96.639847
13	2	335	734	1961	96.338432
13	3	459	734	2505	96.144371
14	0	191	765		-1.0
14	1	191	765	What	96.345673
14	2	266	766	Were	96.310463
14	3	336	765	They	96.693863
14	4	407	765	Like?	96.058968
14	5	535	767	2506	96.370567
15	0	191	794		-1.0
15	1	191	794	Caedmon	90.199638
15	2	374	800	2507	96.5821
16	0	161	867		-1.0
16	1	161	867	JAMES	96.754051
16	2	264	867	BALDWIN	96.059433
16	3	410	869	(1924-1987)	76.879044
16	4	1054	869	2508	96.616707
17	0	191	900		-1.0
17	1	191	900	Going	96.765762
17	2	274	906	to	96.465912
17	3	306	900	Meet	94.384506
17	4	377	900	the	96.121483
17	5	426	900	Man	95.800827
17	6	546	902	2509	96.610413
18	0	164	966		-1.0
18	1	164	966	FLANNERY	93.894447
18	2	323	966	O'CONNOR	89.005966
18	3	491	968	(1925-1964)	78.902077
18	4	1054	968	2521	94.916382
19	0	190	999		-1.0
19	1	190	999	The	96.416435
19	2	248	999	Life	96.014832
19	3	302	999	You	96.014832
19	4	354	1000	Save	91.400452
19	5	420	999	May	96.310555
19	6	480	999	Be	96.310555
19	7	518	999	Your	95.443733
19	8	581	1000	Own	95.176086
19	9	703	1001	2522	96.539978
20	0	191	1032		-1.0
20	1	191	1032	Good	80.494339
20	2	266	1032	Country	96.334061
20	3	377	1032	People	53.683239
20	4	520	1034	2529	96.750992
21	0	162	1098		-1.0
21	1	162	1098	ALR.	28.717842
21	2	230	1098	AMMONS	65.306259
21	3	374	1100	(1926-2001)	91.167107
21	4	1054	1100	2543	95.896172
