line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	180	94		-1.0
0	0	180	94		-1.0
1	0	180	94		-1.0
1	1	180	96	xiv	85.202591
1	2	240	94	f	27.252464
1	3	269	96	Conrents	73.161858
2	0	210	164		-1.0
2	1	210	164	Battle-Pieces	89.373032
2	2	435	170	2461	91.95488
3	0	237	201		-1.0
3	1	237	201	The	93.269226
3	2	294	202	Portent	91.429359
3	3	448	203	2461	96.234261
4	0	239	230		-1.0
4	1	239	230	Misgivings	89.048073
4	2	432	236	2462	95.817268
5	0	237	267		-1.0
5	1	237	267	The	95.549881
5	2	294	267	March	95.549881
5	3	383	269	into	96.302872
5	4	438	267	Virginia	96.856636
5	5	597	269	2462	96.44413
6	0	237	299		-1.0
6	1	237	301	A	90.179466
6	2	266	300	Utilitarian	90.179466
6	3	398	301	View	96.440239
6	4	464	299	of	96.566696
6	5	497	300	the	96.677132
6	6	545	300	Monitor's	62.219124
6	7	671	300	Flight	96.404999
6	8	805	302	2463	96.334534
7	0	238	328		-1.0
7	1	238	328	Shiloh	96.82402
7	2	381	335	2464	96.479309
8	0	237	366		-1.0
8	1	237	366	The	93.290688
8	2	294	367	House-top	92.247787
8	3	486	368	2465	96.24836
9	0	207	399		-1.0
9	1	207	399	John	96.172096
9	2	276	399	Marr	96.49604
9	3	344	399	and	96.490021
9	4	398	399	Other	96.490486
9	5	478	399	Sailors	96.467216
9	6	625	401	2466	96.349724
10	0	237	432		-1.0
10	1	237	432	The	95.323563
10	2	294	432	Maldive	95.854362
10	3	400	432	Shark	96.327911
10	4	535	434	2466	95.639519
11	0	237	465		-1.0
11	1	237	465	The	96.659531
11	2	294	465	Berg	95.976196
11	3	414	467	2466	96.204193
12	0	208	498		-1.0
12	1	208	498	Timoleon,	88.679886
12	2	342	498	Ete.	76.390533
12	3	455	500	2467	96.596497
13	0	239	531		-1.0
13	1	239	531	Monody	90.99781
13	2	403	533	2467	96.150345
14	0	237	561		-1.0
14	1	237	561	Art	96.394173
14	2	340	566	2468	96.798233
15	0	210	597		-1.0
15	1	210	597	Billy	96.338058
15	2	273	597	Budd,	91.244499
15	3	353	597	Sailor	96.454681
15	4	489	599	2468	95.170944
16	0	182	672		-1.0
16	1	182	672	ELIZABETH	95.640244
16	2	351	672	DREW	95.964355
16	3	446	672	STODDARD	96.143135
16	4	614	673	(1823-1902)	80.553757
16	5	1072	674	2524	96.699852
17	0	210	705		-1.0
17	1	210	706	Lemore	65.124809
17	2	328	713	versus	93.16507
17	3	408	705	Huell	90.057076
17	4	539	707	2525	96.581482
18	0	182	783		-1.0
18	1	182	783	FRANCES	94.735497
18	2	324	783	ELLEN	96.804718
18	3	427	783	WATKINS	95.922157
18	4	567	783	HARPER	95.949104
18	5	692	785	(1825-1911)	46.902294
18	6	1071	785	2538	96.339172
19	0	210	816		-1.0
19	1	210	816	Eliza	96.709686
19	2	278	816	Harris	94.391632
19	3	418	818	2539	96.197662
20	0	208	849		-1.0
20	1	208	849	The	96.467827
20	2	265	849	Slave	95.085899
20	3	339	849	Mother	96.857155
20	4	493	851	2541	95.035637
21	0	210	882		-1.0
21	1	210	882	Ethiopia	79.68985
21	2	378	884	2542	17.481773
22	0	208	915		-1.0
22	1	208	915	The	93.295151
22	2	266	915	Fugitive’s	76.027435
22	3	387	915	Wife	96.379303
22	4	510	917	2543	94.546158
23	0	208	948		-1.0
23	1	208	948	The	96.64537
23	2	264	948	Tennessee	96.075607
23	3	399	949	Hero	95.909607
23	4	525	950	2544	94.276093
24	0	210	981		-1.0
24	1	210	981	Bury	95.661659
24	2	276	981	Me	95.452148
24	3	324	984	ina	75.435699
24	4	378	981	Free	95.737991
24	5	441	981	Land	96.055756
24	6	567	983	2545	95.916588
25	0	208	1014		-1.0
25	1	208	1014	The	96.335243
25	2	264	1014	Colored	95.545372
25	3	372	1014	People	96.46463
25	4	461	1016	in	95.645462
25	5	489	1015	America	95.645462
25	6	656	1016	2546	87.17527
26	0	208	1047		-1.0
26	1	208	1047	The	95.82251
26	2	264	1047	Two	95.82251
26	3	323	1047	Offers	95.550842
26	4	465	1049	2547	94.14447
27	0	182	1125		-1.0
27	1	182	1125	EMILY	96.348778
27	2	278	1125	DICKINSON	96.213173
27	3	453	1126	(1830-1886)	84.652016
27	4	1072	1127	2554	95.895607
28	0	210	1158		-1.0
28	1	210	1160	39	93.85817
28	2	249	1158	[49]	93.85817
28	3	309	1158	[I	92.194992
28	4	336	1166	never	95.608917
28	5	410	1158	lost	94.879364
28	6	461	1167	as	95.784279
28	7	494	1158	much	95.950676
28	8	572	1158	but	95.950676
28	9	621	1161	twice	5.713867
28	10	694	1170	-	91.881256
28	11	713	1158	|	72.159416
28	12	784	1160	2558	95.803154
29	0	214	1191		-1.0
29	1	214	1193	112	95.982056
29	2	266	1191	[67]	96.716385
29	3	324	1191	[Success	93.59919
29	4	440	1193	is	96.830177
29	5	465	1191	counted	96.093071
29	6	573	1191	sweetest]	76.47448
29	7	750	1193	2558	96.227203
30	0	214	1224		-1.0
30	1	214	1226	122	96.608635
30	2	266	1224	[130]	38.904148
30	3	342	1224	[These	96.201309
30	4	431	1232	are	96.225357
30	5	476	1224	the	95.771042
30	6	522	1224	days	95.771042
30	7	583	1224	when	96.298256
30	8	659	1224	Birds	96.113419
30	9	729	1233	come	96.173523
30	10	803	1224	back	93.209885
30	11	869	1236	-	91.81002
30	12	887	1224	}	37.308727
30	13	958	1226	2559	96.414871
31	0	214	1257		-1.0
31	1	214	1259	123	96.144508
31	2	266	1257	[131]	91.945648
31	3	342	1257	[Besides	95.578583
31	4	450	1257	the	96.29248
31	5	494	1259	Autumn	96.575134
31	6	604	1263	poets	62.989059
31	7	676	1257	sing]	95.982697
31	8	799	1259	2560	94.821007
32	0	214	1289		-1.0
32	1	214	1292	124	95.483002
32	2	266	1290	[216]	50.821426
32	3	342	1289	[Safe	96.594269
32	4	411	1293	in	96.745667
32	5	443	1290	their	96.590225
32	6	506	1290	Alabaster	96.169998
32	7	629	1289	Chambers	93.122688
32	8	763	1302	-	92.414024
32	9	782	1290	|	67.220222
32	10	853	1292	2560	96.304092
33	0	214	1323		-1.0
33	1	214	1325	146	92.999245
33	2	266	1323	[	0.0
33	3	278	1323	148)	0.0
33	4	342	1323	[All	95.027031
33	5	391	1331	overgrown	96.550278
33	6	526	1323	by	96.694862
33	7	561	1326	cunning	96.230171
33	8	671	1323	moss]	92.774117
33	9	805	1325	2561	94.340523
34	0	214	1356		-1.0
34	1	214	1358	194	95.909904
34	2	266	1356	[1072]	95.281242
34	3	357	1356	[Title	96.678482
34	4	428	1356	divine,	93.401047
34	5	518	1359	is	93.053734
34	6	545	1356	minc!]	67.235062
34	7	689	1358	2561	95.683823
35	0	210	1389		-1.0
35	1	210	1391	202	95.367737
35	2	266	1389	[185]	70.764252
35	3	342	1389	"[""Paith”"	0.0
35	4	443	1391	is	96.575333
35	5	470	1398	a	93.605537
35	6	491	1389	fine	96.588188
35	7	545	1389	invention]	85.253517
35	8	734	1391	2561	94.757713
36	0	210	1422		-1.0
36	1	210	1424	207	96.592819
36	2	266	1422	[214]	79.193802
36	3	342	1422	[I	35.702446
36	4	368	1428	taste	92.963394
36	5	432	1431	a	94.963005
36	6	455	1422	liquor	94.808487
36	7	536	1430	never	96.92955
36	8	609	1422	brewed	93.290314
36	9	706	1434	-	91.334534
36	10	725	1422	}	33.440636
36	11	796	1424	2562	95.845276
37	0	210	1455		-1.0
37	1	210	1457	225	95.299858
37	2	266	1455	[199]	90.297981
37	3	342	1455	[I'm	89.505447
37	4	396	1455	“wife”	77.423058
37	5	479	1467	-	91.766113
37	6	497	1455	I've	95.479294
37	7	545	1455	finished	96.604568
37	8	650	1455	that	93.278419
37	9	708	1467	-	92.412086
37	10	725	1455	}	57.329372
37	11	798	1457	2562	96.407585
38	0	210	1487		-1.0
38	1	210	1490	236	96.837799
38	2	266	1488	[324]	94.947067
38	3	342	1488	[Some	95.538017
38	4	426	1488	keep	96.241653
38	5	491	1488	the	96.62178
38	6	538	1487	Sabbath	96.565643
38	7	645	1491	going	96.940567
38	8	720	1494	to	96.202393
38	9	752	1488	Church	93.188141
38	10	855	1500	-	90.416916
38	11	872	1488	|	62.06863
38	12	945	1490	2563	96.561272
39	0	210	1520		-1.0
39	1	210	1523	256	96.783226
39	2	266	1521	[285]	93.932251
39	3	342	1521	[The	96.611938
39	4	407	1520	Robin's	79.098351
39	5	503	1529	my	96.745758
39	6	546	1522	Criterion	96.383163
39	7	667	1521	for	96.639923
39	8	708	1521	Tune	93.03994
39	9	780	1533	-	91.165825
39	10	797	1521	|	66.668808
39	11	870	1523	2563	96.460808
40	0	210	1554		-1.0
40	1	210	1556	259	96.42852
40	2	266	1554	[287]	52.227245
40	3	342	1554	[A	96.034843
40	4	375	1554	Clock	96.933167
40	5	455	1554	stopped	93.306046
40	6	559	1566	-	85.544983
40	7	577	1554	}	50.560001
40	8	648	1556	2564	95.868828
41	0	210	1587		-1.0
41	1	210	1589	260	95.945305
41	2	266	1587	[288]	79.665192
41	3	342	1587	[I'm	73.623177
41	4	398	1587	Nobody!	66.994263
41	5	507	1587	Who	96.364304
41	6	575	1595	are	92.534698
41	7	620	1587	you?]	43.14901
41	8	750	1589	2564	95.499687
42	0	210	1620		-1.0
42	1	210	1622	269	95.756325
42	2	266	1620	[249]	77.757706
42	3	342	1620	[Wild	96.594276
42	4	416	1620	Nights	93.302788
42	5	505	1632	-	92.009644
42	6	521	1620	Wild	93.253693
42	7	588	1620	Nights!]	91.654961
42	8	750	1622	2565	96.565849
43	0	210	1653		-1.0
43	1	210	1655	279	96.877701
43	2	266	1653	[664]	81.967766
43	3	342	1653	[OF	92.752533
43	4	389	1653	all	92.752533
43	5	426	1653	the	94.698959
43	6	473	1653	Souls	96.237442
43	7	548	1653	that	96.237442
43	8	605	1653	stand	96.328392
43	9	678	1659	create	92.717072
43	10	762	1665	-	91.458038
43	11	781	1653	}	43.122707
43	12	852	1655	2565	96.405922
44	0	210	1686		-1.0
44	1	210	1688	320	92.659988
44	2	266	1686	[258]	74.278442
44	3	342	1686	[There's	83.080887
44	4	446	1695	a	93.77243
44	5	466	1689	certain	93.77243
44	6	560	1686	Slant	96.811478
44	7	631	1686	of	96.510353
44	8	665	1686	light]	94.114052
44	9	792	1688	2567	95.964676
45	0	210	1719		-1.0
45	1	210	1721	339	96.745766
45	2	266	1719	[241]	89.990562
45	3	342	1719	[Llike	40.808372
45	4	419	1728	a	95.984879
45	5	440	1719	look	95.475014
45	6	502	1719	of	96.688248
45	7	528	1719	Agony]	82.93293
45	8	679	1721	2567	96.562233
46	0	210	1752		-1.0
46	1	210	1754	340	96.558029
46	2	266	1752	[280]	57.596054
46	3	342	1752	[I	55.923252
46	4	368	1752	felt	79.550468
46	5	416	1761	a	93.693184
46	6	438	1752	Funeral,	94.274719
46	7	548	1755	in	94.274719
46	8	581	1760	my	96.629349
46	9	626	1752	Brain}	69.986603
46	10	765	1754	2568	95.637222
47	0	210	1785		-1.0
47	1	210	1787	347	96.758675
47	2	266	1785	[348]	71.34169
47	3	342	1785	[I	75.576881
47	4	367	1785	dreaded	95.315353
47	5	473	1785	that	96.795555
47	6	530	1785	first	96.87767
47	7	587	1785	Robin,	96.363297
47	8	674	1785	so]	90.382721
47	9	774	1787	2568	95.354248
48	0	210	1818		-1.0
48	1	210	1820	348	96.82666
48	2	266	1818	[505]	66.691284
48	3	342	1818	[I	72.119431
48	4	367	1818	would	96.148476
48	5	449	1824	not	96.148476
48	6	497	1820	paint	93.304878
48	7	569	1830	-	92.622208
48	8	584	1827	a	94.541405
48	9	606	1820	picture	93.146385
48	10	702	1830	-	89.663757
48	11	719	1818	]	24.455711
48	12	792	1820	2569	96.42337
