line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	191	94		-1.0
0	0	900	94		-1.0
1	0	900	94		-1.0
1	1	900	96	Conrents	87.418892
1	2	1059	94	/	90.670944
1	3	1089	102	xv	62.378902
0	0	191	167		-1.0
1	0	192	167		-1.0
1	1	192	170	355	96.162819
1	2	248	168	[510]	69.787018
1	3	324	168	[It	84.531624
1	4	359	176	was	96.43222
1	5	413	174	not	96.471962
1	6	461	168	Death,	95.979408
1	7	551	167	for	96.513176
1	8	595	168	|	75.200485
1	9	611	168	stood	94.63575
1	10	685	168	up]	94.279114
1	11	790	170	2570	96.574791
2	0	192	200		-1.0
2	1	192	203	359	96.295074
2	2	248	201	[328]	82.33934
2	3	324	201	[A	96.752586
2	4	359	201	Bird	96.657944
2	5	417	209	came	96.212288
2	6	489	201	down	96.454361
2	7	564	201	the	96.284081
2	8	611	200	Walk	93.306206
2	9	681	213	-	92.133385
2	10	700	201	}	59.378662
2	11	771	203	2571	95.455765
3	0	192	233		-1.0
3	1	192	236	365	96.68512
3	2	248	234	[338]	66.62149
3	3	324	234	[I	59.346794
3	4	350	233	know	90.751617
3	5	422	234	that	96.942337
3	6	480	234	He	96.970589
3	7	523	234	exists]	67.92453
3	8	663	236	2571	96.156349
4	0	192	266		-1.0
4	1	192	269	372	96.609161
4	2	248	267	[341]	74.612732
4	3	324	266	[After	95.714249
4	4	400	273	great	96.3638
4	5	470	270	pain,	96.742332
4	6	537	276	a	96.328491
4	7	560	267	formal	96.328491
4	8	647	266	feeling	95.236221
4	9	737	275	comes	92.700012
4	10	823	279	-	90.53083
4	11	841	267	|	58.461399
4	12	913	269	2572	96.687325
5	0	192	300		-1.0
5	1	192	302	373	91.641693
5	2	248	300	[501)	4.675842
5	3	323	300	[This	96.513222
5	4	393	300	World	95.915779
5	5	474	303	is	96.644905
5	6	501	306	not	96.917404
5	7	549	300	conclusion]	95.0793
5	8	756	302	2572	96.410194
6	0	192	333		-1.0
6	1	192	335	381	96.38443
6	2	248	333	[326]	89.723709
6	3	324	333	[I	59.618153
6	4	349	339	cannot	95.669044
6	5	441	333	dance	92.596893
6	6	521	342	opon	92.596893
6	7	590	341	my	96.749619
6	8	633	333	Toes	90.212219
6	9	699	345	-	92.558807
6	10	716	333	|	94.907745
6	11	788	335	2573	96.357422
7	0	192	366		-1.0
7	1	192	368	395	96.178261
7	2	248	366	[336]	84.19883
7	3	323	366	[The	96.229355
7	4	387	366	face	96.277649
7	5	446	366	|	55.076775
7	6	463	374	carry	96.333443
7	7	531	366	with	96.793716
7	8	593	375	me	87.4561
7	9	632	362	-	87.4561
7	10	656	366	last	86.343712
7	11	707	378	-	86.343712
7	12	724	366	|	71.839249
7	13	796	368	2573	96.879837
8	0	192	399		-1.0
8	1	192	401	407	95.928528
8	2	248	399	[670]	85.012642
8	3	324	399	[One	95.312202
8	4	392	399	need	95.05909
8	5	458	405	not	96.614349
8	6	506	399	be	96.385033
8	7	542	408	a	94.185722
8	8	564	399	Chamber	90.400681
8	9	687	411	-	90.352127
8	10	704	405	to	96.782417
8	11	735	399	be	96.782417
8	12	773	399	Haunted	93.279076
8	13	888	411	-	90.503296
8	14	907	399	|	70.431366
8	15	978	401	2574	94.359863
9	0	192	432		-1.0
9	1	192	434	409	95.24411
9	2	248	432	[303]	73.06488
9	3	323	432	[The	96.366302
9	4	387	432	Soul	96.366302
9	5	451	432	selects	92.582031
9	6	540	432	her	96.820877
9	7	587	440	awn	78.020172
9	8	647	432	Society	54.56673
9	9	744	444	-	85.117096
9	10	763	432	]	53.801178
9	11	834	434	2574	95.91246
10	0	192	464		-1.0
10	1	192	467	411	94.510666
10	2	248	465	[528]	85.17041
10	3	324	465	[Mine	91.402496
10	4	405	477	-	91.402496
10	5	422	464	by	96.946259
10	6	457	465	the	96.710983
10	7	506	465	Right	97.011246
10	8	578	464	of	97.011246
10	9	611	465	the	96.421555
10	10	657	465	White	93.186844
10	11	741	465	Election!]	89.417946
10	12	925	467	2575	96.380539
11	0	192	498		-1.0
11	1	192	501	446	94.58651
11	2	248	498	[448]	60.497398
11	3	323	498	[This	95.846428
11	4	392	506	was	93.613693
11	5	446	507	a	93.613693
11	6	468	499	Poet	55.346558
11	7	530	510	-	92.034576
11	8	548	498	|	94.469604
11	9	620	500	2575	93.526825
12	0	192	531		-1.0
12	1	192	534	448	95.044144
12	2	248	531	[449]	39.947708
12	3	324	531	[I	85.646286
12	4	349	531	died	95.463829
12	5	410	531	for	96.492493
12	6	453	531	Beauty	93.015625
12	7	545	543	-	90.008354
12	8	561	531	but	96.54277
12	9	609	540	was	96.761063
12	10	662	531	scarce]	61.671257
12	11	813	533	2576	96.242821
13	0	192	564		-1.0
13	1	192	567	466	96.50106
13	2	248	564	[657]	87.280518
13	3	324	564	[I	82.958069
13	4	349	564	dwell	96.23333
13	5	422	567	in	96.708412
13	6	455	564	Possibility	92.69838
13	7	586	576	-	92.69838
13	8	604	564	|	61.367691
13	9	675	566	2576	95.772621
14	0	192	597		-1.0
14	1	192	599	475	93.330994
14	2	248	597	[488]	67.431641
14	3	324	597	[Myself	96.100922
14	4	421	606	was	95.959526
14	5	475	597	formed	93.149498
14	6	571	609	-	91.872795
14	7	587	606	a	96.349503
14	8	608	597	Carpenter	93.272942
14	9	741	609	-	84.434052
14	10	758	597	}	67.371948
14	11	831	599	2577	96.324493
15	0	192	630		-1.0
15	1	192	632	477	96.065468
15	2	248	630	[315]	76.535805
15	3	324	630	[He	96.533653
15	4	376	630	fumbles	95.581802
15	5	482	636	at	96.595398
15	6	512	638	your	96.952461
15	7	574	630	Soul]	89.638657
15	8	704	632	2577	95.674187
16	0	192	662		-1.0
16	1	192	665	479	95.762306
16	2	248	663	[712]	90.746925
16	3	324	663	[Because	95.656677
16	4	443	664	|	75.500664
16	5	458	663	could	95.857285
16	6	536	669	not	95.794617
16	7	583	669	stop	95.679695
16	8	641	662	for	95.679695
16	9	684	663	Death	93.305023
16	10	768	675	-	91.237007
16	11	785	663	|	57.650482
16	12	858	665	2578	96.647713
17	0	193	696		-1.0
17	1	193	698	519	89.775192
17	2	248	696	[441]	69.202103
17	3	323	696	[This	95.951141
17	4	393	699	is	96.680603
17	5	420	704	my	96.589813
17	6	464	696	letter	96.23027
17	7	536	702	to	95.766685
17	8	568	696	the	96.573372
17	9	615	696	World]	83.887383
