line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	162	94		-1.0
0	0	162	94		-1.0
1	0	884	94		-1.0
1	1	884	96	Conrents	76.385612
1	2	1044	94	/	66.797958
1	3	1074	96	xiii	86.817375
2	0	162	171		-1.0
2	1	162	171	ANNE	95.746162
2	2	253	171	SEXTON	95.769936
2	3	377	172	(1928-1974)	65.495018
2	4	1054	173	2641	95.598457
3	0	190	204		-1.0
3	1	190	204	The	96.483002
3	2	246	204	Truth	96.416641
3	3	323	204	the	96.469276
3	4	372	204	Dead	96.296326
3	5	444	204	Know	96.42511
3	6	577	206	2642	96.238579
4	0	190	237		-1.0
4	1	190	237	The	96.264122
4	2	247	237	Starry	96.196342
4	3	330	237	Night	96.504753
4	4	462	239	2642	96.713593
5	0	191	270		-1.0
5	1	191	270	Sylvia's	91.981239
5	2	288	270	Death	96.755531
5	3	426	272	2643	93.739655
6	0	192	303		-1.0
6	1	192	303	Little	96.125893
6	2	266	303	Girl,	95.839363
6	3	330	303	My	95.839363
6	4	377	303	String	96.378052
6	5	461	303	Bean,	96.279243
6	6	539	303	My	96.279243
6	7	587	303	Lovely	96.062065
6	8	672	303	Woman	95.932434
6	9	830	305	2645	96.22274
7	0	190	335		-1.0
7	1	190	336	The	96.739738
7	2	248	336	Death	95.989861
7	3	329	335	of	95.989861
7	4	362	336	the	96.70475
7	5	410	336	Fathers	96.709915
7	6	564	338	2647	89.628075
8	0	220	369		-1.0
8	1	220	371	2.	94.525406
8	2	252	370	How	95.9049
8	3	316	369	We	96.20443
8	4	365	369	Danced	96.20443
8	5	522	371	2647	96.567307
9	0	222	402		-1.0
9	1	222	404	3.	96.741669
9	2	250	402	The	96.404663
9	3	308	402	Boat	96.762856
9	4	427	404	2648	95.833626
10	0	162	468		-1.0
10	1	162	468	ADRIENNE	95.826202
10	2	326	468	RICH	92.287399
10	3	407	468	(b.	72.871475
10	4	452	470	1929)	96.81221
10	5	1054	470	2649	96.526276
11	0	191	501		-1.0
11	1	191	501	Snapshots	96.711143
11	2	324	501	of	96.956764
11	3	359	497	a	92.838135
11	4	380	501	Daughter-in-Law	92.051788
11	5	652	503	2651	86.733315
12	0	192	534		-1.0
12	1	192	534	“LAm	81.190056
12	2	269	536	in	93.259483
12	3	302	534	"Danger—Sir—"""	88.009392
12	4	558	536	2654	96.653664
13	0	191	567		-1.0
13	1	191	568	A	74.961205
13	2	217	567	Nalediction	50.735176
13	3	363	567	Forbidding	91.542992
13	4	503	567	Mourning	96.407433
13	5	689	569	2655	96.609344
14	0	192	599		-1.0
14	1	192	600	Diving	96.813766
14	2	281	602	into	96.655815
14	3	335	600	the	96.201248
14	4	382	599	Wreck	96.874794
14	5	527	602	2656	80.482422
15	0	192	634		-1.0
15	1	192	634	Power	95.654457
15	2	330	635	2658	94.209152
16	0	190	666		-1.0
16	1	190	666	Transcendental	96.168175
16	2	389	666	Etude	96.177391
16	3	525	668	2658	95.245949
17	0	191	699		-1.0
17	1	191	699	Shattered	95.796471
17	2	320	699	Head	95.759453
17	3	447	701	2662	96.319801
18	0	192	732		-1.0
18	1	192	732	Five	96.50827
18	2	251	732	O'clock,	90.941971
18	3	356	732	January	96.171104
18	4	461	734	2003	96.279305
18	5	588	734	2663	96.825912
19	0	191	762		-1.0
19	1	191	762	Wait	95.193588
19	2	312	767	2664	95.743813
20	0	164	828		-1.0
20	1	164	828	URSULA	77.328514
20	2	288	828	K.	77.328514
20	3	324	828	LE	93.174248
20	4	366	828	GUIN	91.740517
20	5	452	828	(b.	88.849106
20	6	497	830	1929)	96.84639
20	7	1053	830	2664	96.600647
21	0	191	861		-1.0
21	1	191	861	Schrédinger's	76.167145
